Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729860858.745369,0.352929,4.1781,52.638382,-0.067657,0.003891,0.998138,-0.027769,0.012852,-0.015175,62.30043,15.956131,-147.173615,,,
729860858.748639,0.345957,4.179587,52.634364,-0.067657,0.003891,0.998138,-0.027769,0.012852,-0.015175,62.30043,15.956131,-147.173615,,,
729860858.752043,0.345957,4.179587,52.634364,-0.067657,0.003891,0.998138,-0.027769,0.012852,-0.015175,62.30043,15.956131,-147.173615,,,
729860858.755297,0.342184,4.179057,52.629409,-0.077072,-0.001343,1.005676,0.000114,-0.005398,-0.019612,62.30043,15.956131,-147.173615,,,
729860858.758371,0.343922,4.174839,52.624034,-0.077072,-0.001343,1.005676,0.000114,-0.005398,-0.019612,62.30043,15.956131,-147.173615,,,
729860858.762023,0.343922,4.174839,52.624034,-0.077072,-0.001343,1.005676,0.000114,-0.005398,-0.020464,62.30043,15.956131,-147.173615,,,
729860858.765292,0.350733,4.169333,52.618199,-0.081161,-0.003113,1.014038,0.032732,-0.017736,-0.020464,62.30043,15.956131,-147.173615,,,
729860858.768679,0.36089,4.163038,52.61215,-0.081161,-0.003113,1.014038,0.032732,-0.017736,-0.020464,62.30043,15.956131,-147.173615,,,
729860858.771944,0.36089,4.163038,52.61215,-0.081161,-0.003113,1.014038,0.032732,-0.017736,-0.020464,62.30043,15.956131,-147.173615,,,
729860858.775301,0.37392,4.158529,52.606494,-0.081604,-0.00621,1.01712,0.045649,-0.016487,-0.016751,62.30043,15.956131,-147.173615,,,
729860858.77864,0.386134,4.153015,52.601801,-0.081604,-0.00621,1.01712,0.045649,-0.016487,-0.016751,62.30043,15.956131,-147.173615,,,
729860858.782035,0.386134,4.153015,52.601801,-0.081604,-0.00621,1.01712,0.045649,-0.016487,-0.016751,62.377548,16.043121,-146.92485,,,
729860858.785296,0.398918,4.149659,52.598507,-0.08342,0.00148,0.99707,0.034944,-0.014055,-0.007663,62.377548,16.043121,-146.92485,,,
729860858.788613,0.40623,4.145333,52.596426,-0.08342,0.00148,0.99707,0.034944,-0.014055,-0.007663,62.377548,16.043121,-146.92485,,,
729860858.791963,0.40623,4.145333,52.596426,-0.08342,0.00148,0.99707,0.034944,-0.014055,-0.007663,62.377548,16.043121,-146.92485,,,
729860858.795333,0.411029,4.144433,52.595386,-0.083588,0.014008,0.981842,0.003157,-0.002765,-0.002692,62.377548,16.043121,-146.92485,,,
729860858.79863,0.410623,4.143075,52.595836,-0.083588,0.014008,0.981842,0.003157,-0.002765,-0.002692,62.377548,16.043121,-146.92485,,,
729860858.801975,0.410623,4.143075,52.595836,-0.083588,0.014008,0.981842,0.003157,-0.002765,-0.002692,62.377548,16.043121,-146.92485,,,
729860858.805275,0.408925,4.143507,52.5981,-0.087158,0.014954,0.978943,-0.01758,-0.002759,0.00864,62.377548,16.043121,-146.92485,,,
729860858.808637,0.402516,4.14153,52.601833,-0.087158,0.014954,0.978943,-0.01758,-0.002759,0.00864,62.377548,16.043121,-146.92485,,,
729860858.812016,0.402516,4.14153,52.601833,-0.087158,0.014954,0.978943,-0.01758,-0.002759,0.00864,62.377548,16.043121,-146.92485,,,
729860858.815303,0.39536,4.139784,52.606598,-0.082687,0.013199,0.979431,-0.032118,-0.003991,0.014843,62.377548,16.043121,-146.92485,,,
729860858.818338,0.385642,4.137297,52.612456,-0.082687,0.013199,0.979431,-0.032118,-0.003991,0.014843,62.377548,16.043121,-146.92485,,,
729860858.822055,0.385642,4.137297,52.612456,-0.082687,0.013199,0.979431,-0.032118,-0.003991,0.014843,62.316574,15.957596,-147.206589,,,
729860858.825285,0.375503,4.133258,52.618544,-0.082977,0.012009,0.988434,-0.034238,-0.007934,0.016298,62.316574,15.957596,-147.206589,,,
729860858.828615,0.366772,4.129797,52.624219,-0.082977,0.012009,0.988434,-0.034238,-0.007934,0.016298,62.316574,15.957596,-147.206589,,,
729860858.831992,0.366772,4.129797,52.624219,-0.082977,0.012009,0.988434,-0.034238,-0.007934,0.016298,62.316574,15.957596,-147.206589,,,
729860858.83528,0.358261,4.126757,52.629497,-0.074219,0.008316,1.001053,-0.024238,-0.006877,0.014303,62.316574,15.957596,-147.206589,,,
729860858.838632,0.352735,4.12486,52.63367,-0.074219,0.008316,1.001053,-0.024238,-0.006877,0.014303,62.316574,15.957596,-147.206589,,,
729860858.842004,0.352735,4.12486,52.63367,-0.074219,0.008316,1.001053,-0.024238,-0.006877,0.014303,62.316574,15.957596,-147.206589,,,
729860858.845344,0.347968,4.125638,52.63573,-0.067596,0.00325,1.008453,-0.007408,0.000732,0.000924,62.316574,15.957596,-147.206589,,,
729860858.848632,0.346461,4.125559,52.636015,-0.067596,0.00325,1.008453,-0.007408,0.000732,0.000924,62.316574,15.957596,-147.206589,,,
729860858.851949,0.346461,4.125559,52.636015,-0.067596,0.00325,1.008453,-0.007408,0.000732,0.000924,62.316574,15.957596,-147.206589,,,
729860858.855294,0.34475,4.127795,52.635028,-0.068573,0.009247,1.010025,0.00583,0.005069,-0.006934,62.316574,15.957596,-147.206589,,,
729860858.858614,0.346557,4.128699,52.633714,-0.068573,0.009247,1.010025,0.00583,0.005069,-0.006934,62.316574,15.957596,-147.206589,,,
729860858.861962,0.346557,4.128699,52.633714,-0.068573,0.009247,1.010025,0.00583,0.005069,-0.006934,62.365967,15.946762,-147.346298,,,
729860858.865271,0.348506,4.133377,52.633208,-0.073471,0.004547,1.010193,0.014921,0.016587,-0.000548,62.365967,15.946762,-147.346298,,,
729860858.868628,0.352347,4.138104,52.63426,-0.073471,0.004547,1.010193,0.014921,0.016587,-0.000548,62.365967,15.946762,-147.346298,,,
729860858.872027,0.352347,4.138104,52.63426,-0.073471,0.004547,1.010193,0.014921,0.016587,-0.000548,62.365967,15.946762,-147.346298,,,
729860858.875278,0.356167,4.146277,52.637248,-0.075714,0.005325,1.002441,0.007297,0.024072,0.012569,62.365967,15.946762,-147.346298,,,
729860858.87862,0.357236,4.15194,52.641495,-0.075714,0.005325,1.002441,0.007297,0.024072,0.012569,62.365967,15.946762,-147.346298,,,
729860858.881955,0.357236,4.15194,52.641495,-0.075714,0.005325,1.002441,0.007297,0.024072,0.012569,62.365967,15.946762,-147.346298,,,
