Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729861464.532868,1.013711,1.502962,125.961348,-0.01947,0.013565,0.993195,0.016093,0.006004,-0.002315,66.309464,33.106415,-146.49144,,,
729861464.536193,1.013711,1.502962,125.961348,-0.01947,0.013565,0.993195,0.016093,0.006004,-0.002315,66.309464,33.106415,-146.49144,,,
729861464.539485,1.019822,1.503054,125.96058,-0.01947,0.013565,0.993195,0.016093,0.006004,-0.002315,66.309464,33.106415,-146.49144,,,
729861464.542889,1.027577,1.499316,125.958517,-0.01387,0.01564,0.99498,0.025361,-0.00045,-0.006547,66.309464,33.106415,-146.49144,,,
729861464.546212,1.027577,1.499316,125.958517,-0.01387,0.01564,0.99498,0.025361,-0.00045,-0.006547,66.309464,33.106415,-146.49144,,,
729861464.549616,1.033968,1.498199,125.95417,-0.01387,0.01564,0.99498,0.025361,-0.00045,-0.006547,66.309464,33.106415,-146.49144,,,
729861464.552857,1.040669,1.494095,125.947609,-0.007339,0.022156,0.995697,0.023841,-0.003673,-0.022808,66.309464,33.106415,-146.49144,,,
729861464.556193,1.040669,1.494095,125.947609,-0.007339,0.022156,0.995697,0.023841,-0.003673,-0.022808,66.309464,33.106415,-146.49144,,,
729861464.559532,1.045469,1.4958,125.938772,-0.007339,0.022156,0.995697,0.023841,-0.003673,-0.022808,66.309464,33.106415,-146.49144,,,
729861464.562866,1.049432,1.494394,125.928011,-0.005447,0.024338,0.991013,0.013936,0.013885,-0.038455,66.309464,33.106415,-146.49144,,,
729861464.566209,1.049432,1.494394,125.928011,-0.005447,0.024338,0.991013,0.013936,0.013885,-0.038455,66.309464,33.106415,-146.49144,,,
729861464.569531,1.05158,1.501218,125.916262,-0.005447,0.024338,0.991013,0.013936,0.013885,-0.038455,66.309464,33.106415,-146.49144,,,
729861464.572873,1.052833,1.505211,125.904884,-0.010559,0.024399,0.987595,0.003382,0.033991,-0.043476,66.288971,33.12178,-146.439087,,,
729861464.576188,1.052833,1.505211,125.904884,-0.010559,0.024399,0.987595,0.003382,0.033991,-0.043476,66.288971,33.12178,-146.439087,,,
729861464.579544,1.050194,1.519033,125.894277,-0.010559,0.024399,0.987595,0.003382,0.033991,-0.043476,66.288971,33.12178,-146.439087,,,
729861464.582867,1.045927,1.531623,125.885512,-0.02002,0.0215,0.982147,-0.009854,0.060574,-0.032029,66.288971,33.12178,-146.439087,,,
729861464.586191,1.045927,1.531623,125.885512,-0.02002,0.0215,0.982147,-0.009854,0.060574,-0.032029,66.288971,33.12178,-146.439087,,,
729861464.589605,1.040297,1.552239,125.87847,-0.02002,0.0215,0.982147,-0.009854,0.060574,-0.032029,66.288971,33.12178,-146.439087,,,
729861464.592851,1.032998,1.571337,125.873354,-0.031693,0.018921,0.982727,-0.023424,0.078114,-0.020291,66.288971,33.12178,-146.439087,,,
729861464.596211,1.032998,1.571337,125.873354,-0.031693,0.018921,0.982727,-0.023424,0.078114,-0.020291,66.288971,33.12178,-146.439087,,,
729861464.599533,1.025211,1.593423,125.869965,-0.031693,0.018921,0.982727,-0.023424,0.078114,-0.020291,66.288971,33.12178,-146.439087,,,
729861464.60286,1.014697,1.611243,125.866591,-0.035049,0.019409,0.982925,-0.027992,0.07549,-0.014197,66.288971,33.12178,-146.439087,,,
729861464.606186,1.014697,1.611243,125.866591,-0.035049,0.019409,0.982925,-0.027992,0.07549,-0.014197,66.288971,33.12178,-146.439087,,,
729861464.609532,1.004643,1.628023,125.862835,-0.035049,0.019409,0.982925,-0.027992,0.07549,-0.014197,66.288971,33.12178,-146.439087,,,
729861464.612859,0.994076,1.637548,125.859395,-0.03833,0.021576,0.981247,-0.035308,0.048781,-0.015815,66.632507,32.904709,-146.529449,,,
729861464.616274,0.994076,1.637548,125.859395,-0.03833,0.021576,0.981247,-0.035308,0.048781,-0.015815,66.632507,32.904709,-146.529449,,,
729861464.619515,0.984779,1.643625,125.855853,-0.03833,0.021576,0.981247,-0.035308,0.048781,-0.015815,66.632507,32.904709,-146.529449,,,
729861464.622861,0.976065,1.638336,125.852156,-0.042557,0.022171,0.98204,-0.029913,0.007666,-0.015322,66.632507,32.904709,-146.529449,,,
729861464.62625,0.976065,1.638336,125.852156,-0.042557,0.022171,0.98204,-0.029913,0.007666,-0.015322,66.632507,32.904709,-146.529449,,,
729861464.629608,0.967495,1.632454,125.848343,-0.042557,0.022171,0.98204,-0.029913,0.007666,-0.015322,66.632507,32.904709,-146.529449,,,
729861464.632858,0.960692,1.616285,125.844445,-0.043655,0.018555,0.984451,-0.028064,-0.030215,-0.014291,66.632507,32.904709,-146.529449,,,
729861464.636194,0.960692,1.616285,125.844445,-0.043655,0.018555,0.984451,-0.028064,-0.030215,-0.014291,66.632507,32.904709,-146.529449,,,
729861464.639552,0.952506,1.60337,125.840371,-0.043655,0.018555,0.984451,-0.028064,-0.030215,-0.014291,66.632507,32.904709,-146.529449,,,
729861464.64286,0.947032,1.582357,125.837022,-0.043076,0.018875,0.990768,-0.028106,-0.049987,-0.01466,66.632507,32.904709,-146.529449,,,
729861464.646208,0.947032,1.582357,125.837022,-0.043076,0.018875,0.990768,-0.028106,-0.049987,-0.01466,66.632507,32.904709,-146.529449,,,
729861464.649541,0.940456,1.566967,125.833886,-0.043076,0.018875,0.990768,-0.028106,-0.049987,-0.01466,66.632507,32.904709,-146.529449,,,
729861464.652865,0.937254,1.548554,125.83106,-0.039017,0.017502,0.996826,-0.017051,-0.050194,-0.01269,66.403351,33.095566,-146.319992,,,
729861464.656188,0.937254,1.548554,125.83106,-0.039017,0.017502,0.996826,-0.017051,-0.050194,-0.01269,66.403351,33.095566,-146.319992,,,
729861464.659552,0.934,1.537583,125.828759,-0.039017,0.017502,0.996826,-0.017051,-0.050194,-0.01269,66.403351,33.095566,-146.319992,,,
729861464.662863,0.934261,1.5307,125.827333,-0.035675,0.014572,1.004654,-0.005596,-0.024537,-0.005882,66.403351,33.095566,-146.319992,,,
729861464.666192,0.934261,1.5307,125.827333,-0.035675,0.014572,1.004654,-0.005596,-0.024537,-0.005882,66.403351,33.095566,-146.319992,,,
729861464.669532,0.936228,1.529396,125.827549,-0.035675,0.014572,1.004654,-0.005596,-0.024537,-0.005882,66.403351,33.095566,-146.319992,,,
729861464.672873,0.940566,1.535731,125.829326,-0.034073,0.013306,1.017029,0.01202,0.014321,0.002935,66.403351,33.095566,-146.319992,,,
729861464.676193,0.940566,1.535731,125.829326,-0.034073,0.013306,1.017029,0.01202,0.014321,0.002935,66.403351,33.095566,-146.319992,,,
729861464.6796,0.944929,1.545145,125.832823,-0.034073,0.013306,1.017029,0.01202,0.014321,0.002935,66.403351,33.095566,-146.319992,,,
729861464.68286,0.949555,1.561212,125.838172,-0.032852,0.012024,1.016739,0.01246,0.047065,0.014334,66.403351,33.095566,-146.319992,,,
729861464.686194,0.949555,1.561212,125.838172,-0.032852,0.012024,1.016739,0.01246,0.047065,0.014334,66.403351,33.095566,-146.319992,,,
729861464.689544,0.951696,1.57549,125.844673,-0.032852,0.012024,1.016739,0.01246,0.047065,0.014334,66.403351,33.095566,-146.319992,,,
729861464.692932,0.953534,1.593848,125.851698,-0.035492,0.016327,1.003998,0.00342,0.054463,0.020834,66.402985,32.93692,-146.417618,,,
729861464.696192,0.953534,1.593848,125.851698,-0.035492,0.016327,1.003998,0.00342,0.054463,0.020834,66.402985,32.93692,-146.417618,,,
729861464.699532,0.951554,1.606094,125.859109,-0.035492,0.016327,1.003998,0.00342,0.054463,0.020834,66.402985,32.93692,-146.417618,,,
729861464.70286,0.949428,1.619756,125.866048,-0.034607,0.019943,0.991135,-0.010958,0.03722,0.025755,66.402985,32.93692,-146.417618,,,
729861464.706234,0.949428,1.619756,125.866048,-0.034607,0.019943,0.991135,-0.010958,0.03722,0.025755,66.402985,32.93692,-146.417618,,,
729861464.709551,0.945027,1.624135,125.87242,-0.034607,0.019943,0.991135,-0.010958,0.03722,0.025755,66.402985,32.93692,-146.417618,,,
729861464.712857,0.940794,1.629128,125.877546,-0.030609,0.023193,0.987015,-0.016733,0.008861,0.015912,66.402985,32.93692,-146.417618,,,
729861464.71627,0.940794,1.629128,125.877546,-0.030609,0.023193,0.987015,-0.016733,0.008861,0.015912,66.402985,32.93692,-146.417618,,,
729861464.719528,0.936408,1.624441,125.880737,-0.030609,0.023193,0.987015,-0.016733,0.008861,0.015912,66.402985,32.93692,-146.417618,,,
729861464.722908,0.933182,1.620127,125.882365,-0.023315,0.024719,0.99144,-0.013337,-0.024831,0.00557,66.402985,32.93692,-146.417618,,,
729861464.72623,0.933182,1.620127,125.882365,-0.023315,0.024719,0.99144,-0.013337,-0.024831,0.00557,66.402985,32.93692,-146.417618,,,
729861464.72963,0.930145,1.609081,125.883202,-0.023315,0.024719,0.99144,-0.013337,-0.024831,0.00557,66.402985,32.93692,-146.417618,,,
729861464.732863,0.927082,1.601079,125.883071,-0.016449,0.023346,0.995911,-0.009701,-0.040785,0.000223,66.402985,32.93692,-146.417618,,,
729861464.736022,0.927082,1.601079,125.883071,-0.016449,0.023346,0.995911,-0.009701,-0.040785,0.000223,66.560349,33.022354,-146.371429,,,
729861464.739621,0.924154,1.591897,125.882271,-0.016449,0.023346,0.995911,-0.009701,-0.040785,0.000223,66.560349,33.022354,-146.371429,,,
729861464.742876,0.921532,1.588202,125.88184,-0.016678,0.020569,1.002594,-0.006273,-0.024836,-0.005376,66.560349,33.022354,-146.371429,,,
729861464.746165,0.921532,1.588202,125.88184,-0.016678,0.020569,1.002594,-0.006273,-0.024836,-0.005376,66.560349,33.022354,-146.371429,,,
729861464.749583,0.919822,1.586378,125.882712,-0.016678,0.020569,1.002594,-0.006273,-0.024836,-0.005376,66.560349,33.022354,-146.371429,,,
729861464.752937,0.916873,1.589383,125.884651,-0.019989,0.017319,1.008087,-0.007963,0.00536,0.004244,66.560349,33.022354,-146.371429,,,
729861464.756303,0.916873,1.589383,125.884651,-0.019989,0.017319,1.008087,-0.007963,0.00536,0.004244,66.560349,33.022354,-146.371429,,,
729861464.759546,0.914534,1.592578,125.887272,-0.019989,0.017319,1.008087,-0.007963,0.00536,0.004244,66.560349,33.022354,-146.371429,,,
729861464.76287,0.910556,1.599764,125.890149,-0.022812,0.016251,1.008911,-0.010335,0.019645,0.00837,66.560349,33.022354,-146.371429,,,
729861464.766188,0.910556,1.599764,125.890149,-0.022812,0.016251,1.008911,-0.010335,0.019645,0.00837,66.560349,33.022354,-146.371429,,,
729861464.769539,0.906736,1.607661,125.892296,-0.022812,0.016251,1.008911,-0.010335,0.019645,0.00837,66.560349,33.022354,-146.371429,,,
729861464.772864,0.90445,1.620841,125.892857,-0.017212,0.018829,1.005585,-0.010717,0.035178,0.001815,66.560349,33.022354,-146.371429,,,
729861464.776192,0.90445,1.620841,125.892857,-0.017212,0.018829,1.005585,-0.010717,0.035178,0.001815,66.355453,33.071167,-146.499359,,,
