Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729860656.883743,-0.657606,-6.247678,-27.563225,0.108292,-0.005753,0.984695,0.01633,0.1193,-0.008804,75.652908,4.573044,-147.878693,,,
729860656.887074,-0.663713,-6.231849,-27.567751,0.100876,0.001343,0.944122,-0.028141,0.048319,-0.017323,75.652908,4.573044,-147.878693,,,
729860656.890411,-0.663713,-6.231849,-27.567751,0.100876,0.001343,0.944122,-0.028141,0.048319,-0.017323,75.652908,4.573044,-147.878693,,,
729860656.893817,-0.676328,-6.228851,-27.574978,0.100876,0.001343,0.944122,-0.028141,0.048319,-0.017323,75.652908,4.573044,-147.878693,,,
729860656.89707,-0.693852,-6.2385,-27.584172,0.093811,0.001465,0.926224,-0.068948,-0.042914,-0.02818,75.652908,4.573044,-147.878693,,,
729860656.900427,-0.693852,-6.2385,-27.584172,0.093811,0.001465,0.926224,-0.068948,-0.042914,-0.02818,75.652908,4.573044,-147.878693,,,
729860656.903751,-0.71429,-6.258549,-27.59391,0.093811,0.001465,0.926224,-0.068948,-0.042914,-0.02818,75.652908,4.573044,-147.878693,,,
729860656.907078,-0.735696,-6.285869,-27.602914,0.092987,-0.00238,0.942215,-0.077169,-0.098114,-0.021911,75.652908,4.573044,-147.878693,,,
729860656.910422,-0.735696,-6.285869,-27.602914,0.092987,-0.00238,0.942215,-0.077169,-0.098114,-0.021911,75.652908,4.573044,-147.878693,,,
729860656.91375,-0.756562,-6.316064,-27.609681,0.092987,-0.00238,0.942215,-0.077169,-0.098114,-0.021911,75.652908,4.573044,-147.878693,,,
729860656.917077,-0.775033,-6.343861,-27.61314,0.093979,-0.012512,0.978134,-0.06239,-0.090668,-0.00232,75.652908,4.573044,-147.878693,,,
729860656.920507,-0.775033,-6.343861,-27.61314,0.093979,-0.012512,0.978134,-0.06239,-0.090668,-0.00232,75.652908,4.573044,-147.878693,,,
729860656.923737,-0.790622,-6.364953,-27.61244,0.093979,-0.012512,0.978134,-0.06239,-0.090668,-0.00232,75.427979,4.959076,-147.858307,,,
