Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729862563.067593,2.035582,5.341396,39.637621,-0.109726,0.040146,0.977646,-0.079338,-0.043407,0.00942,56.927841,-5.953995,-146.801468,,,
729862563.070789,2.035582,5.341396,39.637621,-0.109726,0.040146,0.977646,-0.079338,-0.043407,0.00942,56.927841,-5.953995,-146.801468,,,
729862563.074117,2.013564,5.330608,39.643964,-0.099167,0.0345,0.998688,-0.07325,-0.028898,0.013859,56.927841,-5.953995,-146.801468,,,
729862563.077459,2.013564,5.323136,39.649728,-0.099167,0.0345,0.998688,-0.07325,-0.028898,0.013859,56.914368,-5.762405,-146.653381,,,
729862563.080841,1.994407,5.323136,39.649728,-0.099167,0.0345,0.998688,-0.07325,-0.028898,0.013859,56.914368,-5.762405,-146.653381,,,
729862563.084104,1.977437,5.316938,39.654128,-0.087875,0.030823,1.019501,-0.046784,-0.000898,0.006197,56.914368,-5.762405,-146.653381,,,
729862563.087401,1.977437,5.316938,39.654128,-0.087875,0.030823,1.019501,-0.046784,-0.000898,0.006197,56.914368,-5.762405,-146.653381,,,
729862563.090792,1.967265,5.318691,39.655965,-0.087875,0.030823,1.019501,-0.046784,-0.000898,0.006197,56.914368,-5.762405,-146.653381,,,
729862563.094119,1.962909,5.319646,39.655752,-0.087631,0.024948,1.04332,-0.000581,0.019633,-0.004689,56.914368,-5.762405,-146.653381,,,
729862563.097452,1.962909,5.319646,39.653546,-0.087631,0.024948,1.04332,-0.000581,0.019633,-0.004689,56.914368,-5.762405,-146.653381,,,
729862563.100782,1.964819,5.324381,39.653546,-0.087631,0.024948,1.04332,-0.000581,0.019633,-0.004689,56.914368,-5.762405,-146.653381,,,
729862563.104174,1.973112,5.325655,39.650593,-0.091827,0.02179,1.038559,0.041076,0.011918,-0.006592,56.914368,-5.762405,-146.653381,,,
729862563.107444,1.973112,5.325655,39.650593,-0.091827,0.02179,1.038559,0.041076,0.011918,-0.006592,56.914368,-5.762405,-146.653381,,,
729862563.110772,1.98767,5.327355,39.648205,-0.091827,0.02179,1.038559,0.041076,0.011918,-0.006592,56.914368,-5.762405,-146.653381,,,
729862563.114104,2.007749,5.325928,39.647061,-0.100983,0.019333,1.031021,0.073079,-0.006694,0.004937,56.914368,-5.762405,-146.653381,,,
729862563.117431,2.007749,5.325928,39.647061,-0.100983,0.019333,1.031021,0.073079,-0.006694,0.004937,56.892426,-6.095551,-146.776627,,,
729862563.120788,2.029105,5.322359,39.647725,-0.100983,0.019333,1.031021,0.073079,-0.006694,0.004937,56.892426,-6.095551,-146.776627,,,
729862563.124102,2.051124,5.318424,39.649339,-0.101334,0.025421,1.008209,0.071615,-0.02026,0.01188,56.892426,-6.095551,-146.776627,,,
729862563.127448,2.051124,5.318424,39.649339,-0.101334,0.025421,1.008209,0.071615,-0.02026,0.01188,56.892426,-6.095551,-146.776627,,,
729862563.130849,2.071246,5.310057,39.651197,-0.101334,0.025421,1.008209,0.071615,-0.02026,0.01188,56.892426,-6.095551,-146.776627,,,
729862563.134098,2.090026,5.301432,39.653457,-0.092209,0.038574,0.988144,0.057402,-0.042095,0.014103,56.892426,-6.095551,-146.776627,,,
729862563.137495,2.090026,5.301432,39.653457,-0.092209,0.038574,0.988144,0.057402,-0.042095,0.014103,56.892426,-6.095551,-146.776627,,,
729862563.140906,2.104659,5.287998,39.655836,-0.092209,0.038574,0.988144,0.057402,-0.042095,0.014103,56.892426,-6.095551,-146.776627,,,
729862563.144112,2.115886,5.277344,39.6578,-0.086884,0.042191,0.976898,0.030463,-0.043235,0.009479,56.892426,-6.095551,-146.776627,,,
729862563.147459,2.115886,5.277344,39.6578,-0.086884,0.042191,0.976898,0.030463,-0.043235,0.009479,56.892426,-6.095551,-146.776627,,,
729862563.150779,2.122234,5.264658,39.660383,-0.086884,0.042191,0.976898,0.030463,-0.043235,0.009479,56.892426,-6.095551,-146.776627,,,
729862563.154106,2.123357,5.254649,39.663752,-0.07962,0.046249,0.968277,-0.005706,-0.033641,0.012022,56.892426,-6.095551,-146.776627,,,
729862563.157533,2.123357,5.254649,39.663752,-0.07962,0.046249,0.968277,-0.005706,-0.033641,0.012022,56.892426,-6.095551,-146.776627,,,
729862563.160786,2.119372,5.245236,39.668048,-0.07962,0.046249,0.968277,-0.005706,-0.033641,0.012022,56.864075,-6.00528,-146.60791,,,
729862563.164106,2.109933,5.238532,39.672454,-0.077957,0.049225,0.964539,-0.040672,-0.012455,0.00951,56.864075,-6.00528,-146.60791,,,
729862563.167451,2.109933,5.238532,39.672454,-0.077957,0.049225,0.964539,-0.040672,-0.012455,0.00951,56.864075,-6.00528,-146.60791,,,
729862563.170849,2.09727,5.235649,39.676709,-0.077957,0.049225,0.964539,-0.040672,-0.012455,0.00951,56.864075,-6.00528,-146.60791,,,
729862563.174096,2.08146,5.234044,39.680426,-0.07811,0.047485,0.971924,-0.055511,0.002111,0.004194,56.864075,-6.00528,-146.60791,,,
729862563.177432,2.08146,5.234044,39.680426,-0.07811,0.047485,0.971924,-0.055511,0.002111,0.004194,56.864075,-6.00528,-146.60791,,,
729862563.18079,2.064613,5.23478,39.683319,-0.07811,0.047485,0.971924,-0.055511,0.002111,0.004194,56.864075,-6.00528,-146.60791,,,
729862563.184106,2.045854,5.236785,39.685831,-0.080215,0.04071,0.979172,-0.060535,0.015235,0.000828,56.864075,-6.00528,-146.60791,,,
729862563.187449,2.045854,5.236785,39.685831,-0.080215,0.04071,0.979172,-0.060535,0.015235,0.000828,56.864075,-6.00528,-146.60791,,,
729862563.19079,2.030125,5.241215,39.687283,-0.080215,0.04071,0.979172,-0.060535,0.015235,0.000828,56.864075,-6.00528,-146.60791,,,
729862563.194103,2.018198,5.247489,39.687496,-0.086975,0.033325,1.006805,-0.023766,0.024153,-0.004343,56.864075,-6.00528,-146.60791,,,
729862563.197511,2.018198,5.247489,39.687496,-0.086975,0.033325,1.006805,-0.023766,0.024153,-0.004343,56.864075,-6.00528,-146.60791,,,
729862563.200776,2.015494,5.254627,39.687078,-0.086975,0.033325,1.006805,-0.023766,0.024153,-0.004343,57.100967,-5.898773,-146.578476,,,
729862563.2041,2.021252,5.263957,39.686667,-0.100372,0.015472,1.044922,0.041231,0.03261,0.001906,57.100967,-5.898773,-146.578476,,,
729862563.20745,2.021252,5.263957,39.686667,-0.100372,0.015472,1.044922,0.041231,0.03261,0.001906,57.100967,-5.898773,-146.578476,,,
729862563.210823,2.036393,5.272381,39.686777,-0.100372,0.015472,1.044922,0.041231,0.03261,0.001906,57.100967,-5.898773,-146.578476,,,
729862563.214096,2.057801,5.279683,39.687318,-0.106735,0.015579,1.038651,0.084208,0.023126,0.009027,57.100967,-5.898773,-146.578476,,,
729862563.217454,2.057801,5.279683,39.687318,-0.106735,0.015579,1.038651,0.084208,0.023126,0.009027,57.100967,-5.898773,-146.578476,,,
729862563.220785,2.082529,5.285107,39.688342,-0.106735,0.015579,1.038651,0.084208,0.023126,0.009027,57.100967,-5.898773,-146.578476,,,
729862563.224098,2.108417,5.288293,39.689291,-0.101227,0.028793,1.011978,0.089077,0.009784,0.008874,57.100967,-5.898773,-146.578476,,,
729862563.227448,2.108417,5.288293,39.689291,-0.101227,0.028793,1.011978,0.089077,0.009784,0.008874,57.100967,-5.898773,-146.578476,,,
729862563.230781,2.131822,5.2894,39.689073,-0.101227,0.028793,1.011978,0.089077,0.009784,0.008874,57.100967,-5.898773,-146.578476,,,
729862563.234109,2.150805,5.288093,39.687033,-0.094482,0.040771,0.985046,0.05493,-0.000631,-0.007304,57.100967,-5.898773,-146.578476,,,
729862563.2375,2.150805,5.288093,39.687033,-0.094482,0.040771,0.985046,0.05493,-0.000631,-0.007304,57.100967,-5.898773,-146.578476,,,
729862563.240765,2.163405,5.287538,39.683869,-0.094482,0.040771,0.985046,0.05493,-0.000631,-0.007304,57.038086,-6.078674,-146.595795,,,
729862563.2441,2.171176,5.285942,39.681616,-0.100189,0.045059,0.97142,0.014668,0.000584,-0.004975,57.038086,-6.078674,-146.595795,,,
729862563.247443,2.171176,5.285942,39.681616,-0.100189,0.045059,0.97142,0.014668,0.000584,-0.004975,57.038086,-6.078674,-146.595795,,,
729862563.250822,2.172567,5.285128,39.681816,-0.100189,0.045059,0.97142,0.014668,0.000584,-0.004975,57.038086,-6.078674,-146.595795,,,
729862563.254099,2.170237,5.282633,39.684871,-0.1082,0.048157,0.969742,-0.019125,-0.001637,0.011558,57.038086,-6.078674,-146.595795,,,
729862563.257442,2.170237,5.282633,39.684871,-0.1082,0.048157,0.969742,-0.019125,-0.001637,0.011558,57.038086,-6.078674,-146.595795,,,
729862563.260779,2.163203,5.280734,39.690643,-0.1082,0.048157,0.969742,-0.019125,-0.001637,0.011558,57.038086,-6.078674,-146.595795,,,
729862563.264102,2.153117,5.276797,39.699029,-0.110825,0.045609,0.969818,-0.045394,-0.006326,0.027064,57.038086,-6.078674,-146.595795,,,
729862563.267461,2.153117,5.276797,39.699029,-0.110825,0.045609,0.969818,-0.045394,-0.006326,0.027064,57.038086,-6.078674,-146.595795,,,
729862563.27079,2.139361,5.273897,39.708554,-0.110825,0.045609,0.969818,-0.045394,-0.006326,0.027064,57.038086,-6.078674,-146.595795,,,
729862563.274103,2.123953,5.269506,39.71849,-0.1017,0.044281,0.968689,-0.055904,-0.010238,0.028694,57.038086,-6.078674,-146.595795,,,
729862563.277516,2.123953,5.269506,39.71849,-0.1017,0.044281,0.968689,-0.055904,-0.010238,0.028694,57.038086,-6.078674,-146.595795,,,
729862563.280765,2.108221,5.26526,39.727921,-0.1017,0.044281,0.968689,-0.055904,-0.010238,0.028694,56.732224,-5.900772,-146.64476,,,
729862563.284105,2.090423,5.261435,39.736171,-0.09169,0.041916,0.982056,-0.057606,-0.008663,0.020315,56.732224,-5.900772,-146.64476,,,
729862563.287453,2.090423,5.261435,39.736171,-0.09169,0.041916,0.982056,-0.057606,-0.008663,0.020315,56.732224,-5.900772,-146.64476,,,
729862563.290842,2.075294,5.259587,39.742963,-0.09169,0.041916,0.982056,-0.057606,-0.008663,0.020315,56.732224,-5.900772,-146.64476,,,
729862563.294094,2.062187,5.261612,39.748516,-0.089554,0.032104,1.007538,-0.026463,0.00847,0.014843,56.732224,-5.900772,-146.64476,,,
729862563.297448,2.062187,5.261612,39.748516,-0.089554,0.032104,1.007538,-0.026463,0.00847,0.014843,56.732224,-5.900772,-146.64476,,,
