Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729860439.479781,-1.61291,-1.901296,-25.187566,0.044189,-0.035217,1.014252,0.029646,-0.021875,-0.011855,79.06102,4.711792,-148.401489,,,
729860439.483087,-1.60271,-1.906478,-25.190056,0.044189,-0.035217,1.014252,0.029646,-0.021875,-0.011855,79.06102,4.711792,-148.401489,,,
729860439.48642,-1.60271,-1.906478,-25.190056,0.044189,-0.035217,1.014252,0.029646,-0.021875,-0.011855,79.06102,4.711792,-148.401489,,,
729860439.489762,-1.590383,-1.907423,-25.192463,0.04628,-0.036819,1.019943,0.045821,0.005952,-0.013476,79.06102,4.711792,-148.401489,,,
729860439.493085,-1.576913,-1.904105,-25.195077,0.04628,-0.036819,1.019943,0.045821,0.005952,-0.013476,79.06102,4.711792,-148.401489,,,
729860439.496425,-1.576913,-1.904105,-25.195077,0.04628,-0.036819,1.019943,0.045821,0.005952,-0.013476,79.06102,4.711792,-148.401489,,,
729860439.499754,-1.563161,-1.898305,-25.198099,0.04483,-0.03392,1.014618,0.047863,0.026209,-0.011741,78.676376,4.81897,-148.569977,,,
729860439.5031,-1.551702,-1.889546,-25.201715,0.04483,-0.03392,1.014618,0.047863,0.026209,-0.011741,78.676376,4.81897,-148.569977,,,
729860439.506425,-1.551702,-1.889546,-25.201715,0.04483,-0.03392,1.014618,0.047863,0.026209,-0.011741,78.676376,4.81897,-148.569977,,,
729860439.509758,-1.541896,-1.880357,-25.205759,0.039963,-0.02832,0.996521,0.031002,0.037013,-0.018601,78.676376,4.81897,-148.569977,,,
729860439.513081,-1.53804,-1.869214,-25.210537,0.039963,-0.02832,0.996521,0.031002,0.037013,-0.018601,78.676376,4.81897,-148.569977,,,
729860439.516428,-1.53804,-1.869214,-25.210537,0.039963,-0.02832,0.996521,0.031002,0.037013,-0.018601,78.676376,4.81897,-148.569977,,,
729860439.51975,-1.537312,-1.859101,-25.215879,0.0383,-0.023544,0.974152,-0.002354,0.038833,-0.020238,78.676376,4.81897,-148.569977,,,
729860439.523081,-1.542448,-1.84949,-25.221724,0.0383,-0.023544,0.974152,-0.002354,0.038833,-0.020238,78.676376,4.81897,-148.569977,,,
729860439.526523,-1.542448,-1.84949,-25.221724,0.0383,-0.023544,0.974152,-0.002354,0.038833,-0.020238,78.676376,4.81897,-148.569977,,,
729860439.529776,-1.550334,-1.841482,-25.228063,0.036041,-0.02037,0.962097,-0.034676,0.029554,-0.020934,78.676376,4.81897,-148.569977,,,
729860439.533095,-1.562911,-1.835297,-25.234184,0.036041,-0.02037,0.962097,-0.034676,0.029554,-0.020934,78.676376,4.81897,-148.569977,,,
729860439.536433,-1.562911,-1.835297,-25.234184,0.036041,-0.02037,0.962097,-0.034676,0.029554,-0.020934,78.676376,4.81897,-148.569977,,,
729860439.539793,-1.577532,-1.829881,-25.239715,0.027969,-0.02095,0.960999,-0.053116,0.02084,-0.016887,78.676376,4.81897,-148.569977,,,
729860439.54309,-1.594721,-1.827647,-25.244143,0.027969,-0.02095,0.960999,-0.053116,0.02084,-0.016887,78.911774,4.830521,-148.722961,,,
729860439.546426,-1.594721,-1.827647,-25.244143,0.027969,-0.02095,0.960999,-0.053116,0.02084,-0.016887,78.911774,4.830521,-148.722961,,,
729860439.549773,-1.611361,-1.824905,-25.24695,0.020782,-0.026413,0.969391,-0.05549,0.009584,-0.007174,78.911774,4.830521,-148.722961,,,
729860439.553142,-1.626774,-1.82637,-25.248591,0.020782,-0.026413,0.969391,-0.05549,0.009584,-0.007174,78.911774,4.830521,-148.722961,,,
729860439.556416,-1.626774,-1.82637,-25.248591,0.020782,-0.026413,0.969391,-0.05549,0.009584,-0.007174,78.911774,4.830521,-148.722961,,,
729860439.559817,-1.637028,-1.826103,-25.249792,0.022308,-0.032425,0.986801,-0.032118,0.002906,-0.004246,78.911774,4.830521,-148.722961,,,
729860439.56312,-1.643831,-1.828922,-25.250556,0.022308,-0.032425,0.986801,-0.032118,0.002906,-0.004246,78.911774,4.830521,-148.722961,,,
