Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729862537.984041,0.742422,4.290721,41.023397,-0.108475,-0.002121,1.011429,0.048301,-0.009711,0.004545,54.862762,-6.095078,-147.172531,,,
729862537.98743,0.742422,4.290721,41.023397,-0.108475,-0.002121,1.011429,0.048301,-0.009711,0.004545,54.862762,-6.095078,-147.172531,,,
729862537.99071,0.757189,4.279253,41.024679,-0.098801,0.008835,0.984482,0.051943,-0.052175,0.00764,54.862762,-6.095078,-147.172531,,,
729862537.994039,0.770651,4.261103,41.026579,-0.098801,0.008835,0.984482,0.051943,-0.052175,0.00764,54.862762,-6.095078,-147.172531,,,
729862537.997383,0.770651,4.261103,41.026579,-0.098801,0.008835,0.984482,0.051943,-0.052175,0.00764,54.862762,-6.095078,-147.172531,,,
729862538.000777,0.781416,4.24051,41.02916,-0.089828,0.017609,0.960846,0.032764,-0.077422,0.011077,54.862762,-6.095078,-147.172531,,,
729862538.004034,0.789812,4.217399,41.032344,-0.089828,0.017609,0.960846,0.032764,-0.077422,0.011077,54.909393,-6.203339,-146.892883,,,
729862538.007385,0.789812,4.217399,41.032344,-0.089828,0.017609,0.960846,0.032764,-0.077422,0.011077,54.909393,-6.203339,-146.892883,,,
729862538.010722,0.795975,4.195507,41.036091,-0.077438,0.024033,0.962891,0.015517,-0.072055,0.013792,54.909393,-6.203339,-146.892883,,,
729862538.014041,0.799225,4.175795,41.040505,-0.077438,0.024033,0.962891,0.015517,-0.072055,0.013792,54.909393,-6.203339,-146.892883,,,
729862538.017399,0.799225,4.175795,41.040505,-0.077438,0.024033,0.962891,0.015517,-0.072055,0.013792,54.909393,-6.203339,-146.892883,,,
729862538.020708,0.800043,4.159891,41.045111,-0.068436,0.022781,0.970749,-0.000493,-0.045143,0.014027,54.909393,-6.203339,-146.892883,,,
729862538.024039,0.798122,4.148976,41.049527,-0.068436,0.022781,0.970749,-0.000493,-0.045143,0.014027,54.909393,-6.203339,-146.892883,,,
729862538.027438,0.798122,4.148976,41.049527,-0.068436,0.022781,0.970749,-0.000493,-0.045143,0.014027,54.909393,-6.203339,-146.892883,,,
729862538.030711,0.79186,4.144562,41.053485,-0.06308,0.025177,0.973358,-0.024442,-0.006475,0.00916,54.909393,-6.203339,-146.892883,,,
729862538.033914,0.783486,4.143378,41.05689,-0.06308,0.025177,0.973358,-0.024442,-0.006475,0.00916,54.909393,-6.203339,-146.892883,,,
729862538.037401,0.783486,4.143378,41.05689,-0.06308,0.025177,0.973358,-0.024442,-0.006475,0.00916,54.909393,-6.203339,-146.892883,,,
729862538.040771,0.770709,4.147192,41.059819,-0.062775,0.027405,0.974716,-0.045784,0.011349,0.004552,54.909393,-6.203339,-146.892883,,,
729862538.044043,0.756385,4.150715,41.061573,-0.062775,0.027405,0.974716,-0.045784,0.011349,0.004552,54.89119,-6.057755,-147.3685,,,
729862538.047384,0.756385,4.150715,41.061573,-0.062775,0.027405,0.974716,-0.045784,0.011349,0.004552,54.89119,-6.057755,-147.3685,,,
729862538.05072,0.738344,4.159336,41.061865,-0.067169,0.023911,0.980179,-0.059532,0.02078,-0.006268,54.89119,-6.057755,-147.3685,,,
729862538.05405,0.721045,4.164447,41.062235,-0.067169,0.023911,0.980179,-0.059532,0.02078,-0.006268,54.89119,-6.057755,-147.3685,,,
729862538.057382,0.721045,4.164447,41.062235,-0.067169,0.023911,0.980179,-0.059532,0.02078,-0.006268,54.89119,-6.057755,-147.3685,,,
729862538.060708,0.70215,4.173115,41.063288,-0.077789,0.023727,0.988754,-0.06111,0.016968,-0.001263,54.89119,-6.057755,-147.3685,,,
729862538.064081,0.68461,4.177034,41.065659,-0.077789,0.023727,0.988754,-0.06111,0.016968,-0.001263,54.89119,-6.057755,-147.3685,,,
729862538.067452,0.68461,4.177034,41.065659,-0.077789,0.023727,0.988754,-0.06111,0.016968,-0.001263,54.89119,-6.057755,-147.3685,,,
729862538.070721,0.667259,4.183335,41.069625,-0.082596,0.01619,0.993393,-0.057009,0.008062,0.010471,54.89119,-6.057755,-147.3685,,,
729862538.074043,0.652552,4.183816,41.074748,-0.082596,0.01619,0.993393,-0.057009,0.008062,0.010471,54.89119,-6.057755,-147.3685,,,
729862538.077393,0.652552,4.183816,41.074748,-0.082596,0.01619,0.993393,-0.057009,0.008062,0.010471,54.89119,-6.057755,-147.3685,,,
729862538.080799,0.64085,4.185429,41.080759,-0.081146,0.014084,1.001251,-0.039586,-0.009535,0.018318,54.89119,-6.057755,-147.3685,,,
729862538.084039,0.63074,4.180925,41.087148,-0.081146,0.014084,1.001251,-0.039586,-0.009535,0.018318,54.735245,-6.101593,-147.506592,,,
729862538.087386,0.63074,4.180925,41.087148,-0.081146,0.014084,1.001251,-0.039586,-0.009535,0.018318,54.735245,-6.101593,-147.506592,,,
729862538.090706,0.623921,4.176278,41.093075,-0.07486,0.016663,1.001114,-0.028069,-0.023788,0.016092,54.735245,-6.101593,-147.506592,,,
729862538.094036,0.617071,4.168232,41.098352,-0.07486,0.016663,1.001114,-0.028069,-0.023788,0.016092,54.735245,-6.101593,-147.506592,,,
729862538.097393,0.617071,4.168232,41.098352,-0.07486,0.016663,1.001114,-0.028069,-0.023788,0.016092,54.735245,-6.101593,-147.506592,,,
729862538.10071,0.613469,4.15899,41.103069,-0.066574,0.01973,1.002716,-0.015282,-0.031863,0.013088,54.735245,-6.101593,-147.506592,,,
729862538.104043,0.610368,4.149753,41.106849,-0.066574,0.01973,1.002716,-0.015282,-0.031863,0.013088,54.735245,-6.101593,-147.506592,,,
