Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729861146.984778,0.101905,3.234401,54.567097,-0.048889,0.001083,1.004883,-0.001977,-0.003851,-0.015126,67.140747,21.180695,-147.424576,,,
729861146.988076,0.101905,3.234401,54.567097,-0.048889,0.001083,1.004883,-0.001977,-0.003851,-0.015126,67.140747,21.180695,-147.424576,,,
729861146.991324,0.101678,3.232304,54.562963,-0.05127,-0.001328,1.008804,-0.001977,-0.003851,-0.015126,67.140747,21.180695,-147.424576,,,
729861146.994657,0.10377,3.230545,54.558673,-0.05127,-0.001328,1.008804,0.012294,-0.001793,-0.015409,67.318558,21.052185,-147.630447,,,
729861146.99803,0.10377,3.230545,54.558673,-0.05127,-0.001328,1.008804,0.012294,-0.001793,-0.015409,67.318558,21.052185,-147.630447,,,
729861147.001393,0.107959,3.228054,54.553952,-0.049576,0.004028,1.00737,0.012294,-0.001793,-0.015409,67.318558,21.052185,-147.630447,,,
729861147.004642,0.113724,3.22554,54.548095,-0.049576,0.004028,1.00737,0.022949,-0.007301,-0.022717,67.318558,21.052185,-147.630447,,,
729861147.007999,0.113724,3.22554,54.548095,-0.049576,0.004028,1.00737,0.022949,-0.007301,-0.022717,67.318558,21.052185,-147.630447,,,
729861147.011326,0.120707,3.222039,54.541269,-0.047882,0.00441,1.004807,0.022949,-0.007301,-0.022717,67.318558,21.052185,-147.630447,,,
729861147.014707,0.126735,3.219588,54.533538,-0.047882,0.00441,1.004807,0.022881,-0.005221,-0.029076,67.318558,21.052185,-147.630447,,,
729861147.01806,0.126735,3.219588,54.533538,-0.047882,0.00441,1.004807,0.022881,-0.005221,-0.029076,67.318558,21.052185,-147.630447,,,
729861147.021326,0.132174,3.217501,54.524656,-0.053925,0.004684,1.005066,0.022881,-0.005221,-0.029076,67.318558,21.052185,-147.630447,,,
729861147.024661,0.133249,3.217057,54.515527,-0.053925,0.004684,1.005066,0.000567,0.002759,-0.032025,67.318558,21.052185,-147.630447,,,
