Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729862085.495746,2.017269,5.679019,54.076108,-0.110916,0.046799,0.95285,-0.033721,-0.034034,0.007316,59.279114,20.349091,-153.473801,,,
729862085.498982,2.001056,5.668004,54.079176,-0.098663,0.046753,0.959839,-0.056865,-0.017348,0.003138,59.279114,20.349091,-153.473801,,,
729862085.502344,2.001056,5.668004,54.079176,-0.098663,0.046753,0.959839,-0.056865,-0.017348,0.003138,59.279114,20.349091,-153.473801,,,
729862085.505656,1.984377,5.663897,54.082182,-0.098663,0.046753,0.959839,-0.056865,-0.017348,0.003138,59.279114,20.349091,-153.473801,,,
729862085.508988,1.966743,5.657593,54.084697,-0.091812,0.039108,0.982941,-0.055532,0.015046,-0.001777,59.279114,20.349091,-153.473801,,,
729862085.512322,1.966743,5.657593,54.084697,-0.091812,0.039108,0.982941,-0.055532,0.015046,-0.001777,59.279114,20.349091,-153.473801,,,
729862085.515669,1.9525,5.663621,54.085833,-0.091812,0.039108,0.982941,-0.055532,0.015046,-0.001777,59.279114,20.349091,-153.473801,,,
729862085.518987,1.940365,5.666853,54.086518,-0.095108,0.027847,1.00592,-0.029885,0.046643,-0.004144,59.279114,20.349091,-153.473801,,,
729862085.522341,1.940365,5.666853,54.086518,-0.095108,0.027847,1.00592,-0.029885,0.046643,-0.004144,59.279114,20.349091,-153.473801,,,
729862085.52565,1.933597,5.680294,54.086038,-0.095108,0.027847,1.00592,-0.029885,0.046643,-0.004144,59.279114,20.349091,-153.473801,,,
729862085.528993,1.930129,5.691293,54.08527,-0.101379,0.023422,1.014069,0.005351,0.05298,-0.003483,59.278397,20.346695,-153.563766,,,
729862085.532385,1.930129,5.691293,54.08527,-0.101379,0.023422,1.014069,0.005351,0.05298,-0.003483,59.278397,20.346695,-153.563766,,,
729862085.535663,1.933539,5.704466,54.084266,-0.101379,0.023422,1.014069,0.005351,0.05298,-0.003483,59.278397,20.346695,-153.563766,,,
729862085.538988,1.939599,5.719905,54.082035,-0.102966,0.021225,1.011322,0.03299,0.03493,-0.008183,59.278397,20.346695,-153.563766,,,
729862085.542334,1.939599,5.719905,54.082035,-0.102966,0.021225,1.011322,0.03299,0.03493,-0.008183,59.278397,20.346695,-153.563766,,,
729862085.545749,1.949052,5.727472,54.078579,-0.102966,0.021225,1.011322,0.03299,0.03493,-0.008183,59.278397,20.346695,-153.563766,,,
729862085.548999,1.959035,5.743026,54.073642,-0.107224,0.023956,0.998215,0.036744,0.014795,-0.01561,59.278397,20.346695,-153.563766,,,
729862085.552368,1.959035,5.743026,54.073642,-0.107224,0.023956,0.998215,0.036744,0.014795,-0.01561,59.278397,20.346695,-153.563766,,,
729862085.55572,1.968366,5.744584,54.069031,-0.107224,0.023956,0.998215,0.036744,0.014795,-0.01561,59.278397,20.346695,-153.563766,,,
729862085.558983,1.968366,5.752597,54.065901,-0.114578,0.027985,0.987076,0.025385,-0.013934,-0.003798,59.278397,20.346695,-153.563766,,,
729862085.562424,1.97842,5.752597,54.065901,-0.114578,0.027985,0.987076,0.025385,-0.013934,-0.003798,59.278397,20.346695,-153.563766,,,
729862085.565656,1.984467,5.746795,54.06578,-0.114578,0.027985,0.987076,0.025385,-0.013934,-0.003798,59.278397,20.346695,-153.563766,,,
729862085.568989,1.991055,5.745995,54.067571,-0.119263,0.031418,0.980835,0.00771,-0.028936,0.009546,59.358215,20.358139,-153.518677,,,
729862085.572399,1.991055,5.745995,54.067571,-0.119263,0.031418,0.980835,0.00771,-0.028936,0.009546,59.358215,20.358139,-153.518677,,,
729862085.575697,1.992482,5.736393,54.071951,-0.119263,0.031418,0.980835,0.00771,-0.028936,0.009546,59.358215,20.358139,-153.518677,,,
729862085.579045,1.994252,5.72902,54.078446,-0.114944,0.035248,0.983627,-0.010079,-0.028243,0.023107,59.358215,20.358139,-153.518677,,,
729862085.582336,1.994252,5.72902,54.078446,-0.114944,0.035248,0.983627,-0.010079,-0.028243,0.023107,59.358215,20.358139,-153.518677,,,
729862085.585662,1.991188,5.720359,54.08585,-0.114944,0.035248,0.983627,-0.010079,-0.028243,0.023107,59.358215,20.358139,-153.518677,,,
729862085.589038,1.991188,5.720359,54.093056,-0.104355,0.036255,0.990234,-0.020684,-0.019856,0.020113,59.358215,20.358139,-153.518677,,,
729862085.592414,1.988326,5.710592,54.093056,-0.104355,0.036255,0.990234,-0.020684,-0.019856,0.020113,59.358215,20.358139,-153.518677,,,
729862085.595716,1.983212,5.7049,54.099651,-0.104355,0.036255,0.990234,-0.020684,-0.019856,0.020113,59.358215,20.358139,-153.518677,,,
729862085.598984,1.983212,5.7049,54.099651,-0.104355,0.036255,0.990234,-0.015415,-0.004122,0.014968,59.358215,20.358139,-153.518677,,,
729862085.602342,1.977617,5.698686,54.105541,-0.09729,0.035736,0.998932,-0.015415,-0.004122,0.014968,59.358215,20.358139,-153.518677,,,
729862085.605756,1.97368,5.697518,54.109971,-0.09729,0.035736,0.998932,-0.015415,-0.004122,0.014968,59.358215,20.358139,-153.518677,,,
729862085.609006,1.97368,5.697518,54.109971,-0.09317,0.035934,1.00914,-0.005033,0.008151,0.008511,59.358215,20.358139,-153.518677,,,
729862085.612393,1.968849,5.697541,54.113352,-0.09317,0.035934,1.00914,-0.005033,0.008151,0.008511,59.056396,20.296204,-153.435547,,,
729862085.615651,1.968317,5.700483,54.115866,-0.09317,0.035934,1.00914,-0.005033,0.008151,0.008511,59.056396,20.296204,-153.435547,,,
729862085.618976,1.968317,5.700483,54.115866,-0.099548,0.032196,1.016403,0.015035,0.023865,0.00792,59.056396,20.296204,-153.435547,,,
729862085.62233,1.967807,5.706111,54.117993,-0.099548,0.032196,1.016403,0.015035,0.023865,0.00792,59.056396,20.296204,-153.435547,,,
729862085.625654,1.973765,5.711846,54.120869,-0.099548,0.032196,1.016403,0.015035,0.023865,0.00792,59.056396,20.296204,-153.435547,,,
729862085.629083,1.973765,5.719062,54.125029,-0.104263,0.029831,1.013077,0.034601,0.017473,0.019509,59.056396,20.296204,-153.435547,,,
729862085.632313,1.980187,5.719062,54.125029,-0.104263,0.029831,1.013077,0.034601,0.017473,0.019509,59.056396,20.296204,-153.435547,,,
729862085.63567,1.990688,5.722521,54.12993,-0.104263,0.029831,1.013077,0.034601,0.017473,0.019509,59.056396,20.296204,-153.435547,,,
729862085.639009,1.990688,5.722521,54.12993,-0.104263,0.029831,1.013077,0.035336,0.002498,0.020012,59.056396,20.296204,-153.435547,,,
729862085.642416,1.999854,5.729495,54.134686,-0.1008,0.031067,0.999207,0.035336,0.002498,0.020012,59.056396,20.296204,-153.435547,,,
729862085.645639,2.010202,5.727778,54.139192,-0.1008,0.031067,0.999207,0.035336,0.002498,0.020012,59.056396,20.296204,-153.435547,,,
729862085.649014,2.010202,5.727778,54.139192,-0.093765,0.038101,0.98558,0.026991,-0.018607,0.007521,59.056396,20.296204,-153.435547,,,
729862085.652336,2.018363,5.732198,54.14171,-0.093765,0.038101,0.98558,0.026991,-0.018607,0.007521,59.08992,20.336945,-153.552063,,,
729862085.655648,2.025915,5.724587,54.142727,-0.093765,0.038101,0.98558,0.026991,-0.018607,0.007521,59.08992,20.336945,-153.552063,,,
729862085.659017,2.025915,5.724587,54.142727,-0.093765,0.038101,0.98558,0.017516,-0.030705,-0.000712,59.08992,20.336945,-153.552063,,,
729862085.662317,2.03182,5.723184,54.142428,-0.087433,0.036285,0.978668,0.017516,-0.030705,-0.000712,59.08992,20.336945,-153.552063,,,
729862085.665703,2.035591,5.713693,54.142186,-0.087433,0.036285,0.978668,0.017516,-0.030705,-0.000712,59.08992,20.336945,-153.552063,,,
729862085.669024,2.035591,5.713693,54.142186,-0.087433,0.040253,0.97963,-0.001589,-0.019086,-0.002679,59.08992,20.336945,-153.552063,,,
729862085.672335,2.036762,5.709483,54.14181,-0.086838,0.040253,0.97963,-0.001589,-0.019086,-0.002679,59.08992,20.336945,-153.552063,,,
729862085.675658,2.035166,5.704315,54.141085,-0.086838,0.040253,0.97963,-0.001589,-0.019086,-0.002679,59.08992,20.336945,-153.552063,,,
729862085.679089,2.035166,5.704315,54.141085,-0.088211,0.044617,0.985733,-0.013252,0.001686,-0.007101,59.08992,20.336945,-153.552063,,,
729862085.682308,2.031774,5.701315,54.139927,-0.088211,0.044617,0.985733,-0.013252,0.001686,-0.007101,59.08992,20.336945,-153.552063,,,
