Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729863129.716297,0.738805,4.316904,51.333654,-0.094589,0.012741,1.038483,0.039438,0.069104,-0.036969,57.85257,5.026901,-149.703995,,,
729863129.719629,0.738805,4.316904,51.333654,-0.094589,0.012741,1.038483,0.039438,0.069104,-0.036969,57.85257,5.026901,-149.703995,,,
729863129.723094,0.751446,4.33493,51.325225,-0.094589,0.012741,1.038483,0.034831,0.081825,-0.012129,57.85257,5.026901,-149.703995,,,
729863129.726295,0.761413,4.357111,51.320534,-0.105713,0.012573,1.015839,0.034831,0.081825,-0.012129,57.85257,5.026901,-149.703995,,,
729863129.729723,0.761413,4.357111,51.320534,-0.105713,0.012573,1.015839,0.034831,0.081825,-0.012129,57.85257,5.026901,-149.703995,,,
729863129.732981,0.774662,4.373169,51.319527,-0.105713,0.012573,1.015839,0.033887,0.066189,0.006215,57.85257,5.026901,-149.703995,,,
729863129.736307,0.784158,4.392541,51.320579,-0.105179,0.017242,0.994125,0.033887,0.066189,0.006215,58.125839,4.707382,-149.413193,,,
729863129.739633,0.784158,4.392541,51.320579,-0.105179,0.017242,0.994125,0.033887,0.066189,0.006215,58.125839,4.707382,-149.413193,,,
729863129.743035,0.797198,4.398553,51.322794,-0.105179,0.017242,0.994125,0.01185,0.022214,0.008795,58.125839,4.707382,-149.413193,,,
729863129.746296,0.801053,4.405671,51.324941,-0.09642,0.023514,0.973129,0.01185,0.022214,0.008795,58.125839,4.707382,-149.413193,,,
729863129.749655,0.801053,4.405671,51.324941,-0.09642,0.023514,0.973129,0.01185,0.022214,0.008795,58.125839,4.707382,-149.413193,,,
729863129.753032,0.806219,4.400377,51.327225,-0.09642,0.023514,0.973129,-0.01122,-0.006739,0.007082,58.125839,4.707382,-149.413193,,,
729863129.756405,0.803705,4.398699,51.329634,-0.082443,0.023544,0.967392,-0.01122,-0.006739,0.007082,58.125839,4.707382,-149.413193,,,
729863129.759625,0.803705,4.398699,51.329634,-0.082443,0.023544,0.967392,-0.01122,-0.006739,0.007082,58.125839,4.707382,-149.413193,,,
729863129.762989,0.801512,4.394437,51.332812,-0.082443,0.023544,0.967392,-0.022056,-0.008589,0.013668,58.125839,4.707382,-149.413193,,,
729863129.766293,0.795857,4.39094,51.337363,-0.078705,0.018097,0.981674,-0.022056,-0.008589,0.013668,58.125839,4.707382,-149.413193,,,
729863129.769452,0.795857,4.39094,51.337363,-0.078705,0.018097,0.981674,-0.022056,-0.008589,0.013668,58.125839,4.707382,-149.413193,,,
729863129.773011,0.7913,4.39273,51.342783,-0.078705,0.018097,0.981674,-0.012524,0.003776,0.018536,58.125839,4.707382,-149.413193,,,
729863129.776291,0.787132,4.392646,51.348568,-0.070557,0.012009,0.997513,-0.012524,0.003776,0.018536,58.199921,4.698669,-149.711075,,,
729863129.779424,0.787132,4.392646,51.348568,-0.070557,0.012009,0.997513,-0.012524,0.003776,0.018536,58.199921,4.698669,-149.711075,,,
729863129.78307,0.784712,4.397965,51.354351,-0.070557,0.012009,0.997513,0.005625,0.008291,0.019258,58.199921,4.698669,-149.711075,,,
729863129.786295,0.785293,4.399713,51.360007,-0.060425,0.007141,1.008652,0.005625,0.008291,0.019258,58.199921,4.698669,-149.711075,,,
729863129.789736,0.785293,4.399713,51.360007,-0.060425,0.007141,1.008652,0.005625,0.008291,0.019258,58.199921,4.698669,-149.711075,,,
729863129.792991,0.788244,4.405709,51.364688,-0.060425,0.007141,1.008652,0.025367,0.021264,0.010571,58.199921,4.698669,-149.711075,,,
729863129.796296,0.793988,4.410521,51.368083,-0.052765,0.003311,1.017151,0.025367,0.021264,0.010571,58.199921,4.698669,-149.711075,,,
729863129.799628,0.793988,4.410521,51.368083,-0.052765,0.003311,1.017151,0.025367,0.021264,0.010571,58.199921,4.698669,-149.711075,,,
729863129.802962,0.801891,4.422677,51.3706,-0.052765,0.003311,1.017151,0.041839,0.028512,0.011352,58.199921,4.698669,-149.711075,,,
729863129.806357,0.812669,4.429934,51.37312,-0.053864,-0.000778,1.018661,0.041839,0.028512,0.011352,58.199921,4.698669,-149.711075,,,
729863129.80968,0.812669,4.429934,51.37312,-0.053864,-0.000778,1.018661,0.041839,0.028512,0.011352,58.199921,4.698669,-149.711075,,,
729863129.813011,0.825527,4.447684,51.37494,-0.053864,-0.000778,1.018661,0.068013,0.044309,0.003288,58.199921,4.698669,-149.711075,,,
729863129.816307,0.843187,4.458515,51.375279,-0.047714,0.000488,1.019745,0.068013,0.044309,0.003288,58.191406,4.775803,-149.63472,,,
729863129.819736,0.843187,4.458515,51.375279,-0.047714,0.000488,1.019745,0.068013,0.044309,0.003288,58.191406,4.775803,-149.63472,,,
729863129.823005,0.867079,4.48087,51.373926,-0.047714,0.000488,1.019745,0.09503,0.047852,-0.00447,58.191406,4.775803,-149.63472,,,
729863129.826316,0.892575,4.494431,51.371278,-0.049072,-0.001511,1.029785,0.09503,0.047852,-0.00447,58.191406,4.775803,-149.63472,,,
729863129.829652,0.892575,4.494431,51.371278,-0.049072,-0.001511,1.029785,0.09503,0.047852,-0.00447,58.191406,4.775803,-149.63472,,,
729863129.83268,0.92174,4.513273,51.36685,-0.049072,-0.001511,1.029785,0.10294,0.048412,-0.014001,58.191406,4.775803,-149.63472,,,
729863129.836341,0.949846,4.526004,51.361416,-0.055908,0.008469,1.000824,0.10294,0.048412,-0.014001,58.191406,4.775803,-149.63472,,,
729863129.83963,0.949846,4.526004,51.361416,-0.055908,0.008469,1.000824,0.10294,0.048412,-0.014001,58.191406,4.775803,-149.63472,,,
729863129.842983,0.98018,4.538761,51.355796,-0.055908,0.008469,1.000824,0.094499,0.029591,-0.015377,58.191406,4.775803,-149.63472,,,
