Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729606017.929645,-0.228865,-1.926903,50.569127,0.035263,-0.006943,0.993591,0.028141,0.00303,-0.009458,59.790176,22.177795,-147.022705,,,
729606017.932986,-0.228865,-1.926903,50.569127,0.035263,-0.006943,0.993591,0.028141,0.00303,-0.009458,59.790176,22.177795,-147.022705,,,
729606017.936368,-0.219092,-1.931641,50.565843,0.035263,-0.006943,0.993591,0.035206,-0.013623,-0.01286,59.790176,22.177795,-147.022705,,,
729606017.93969,-0.20828,-1.939513,50.56199,0.036163,-0.009766,0.991211,0.035206,-0.013623,-0.01286,59.790176,22.177795,-147.022705,,,
729606017.943014,-0.20828,-1.939513,50.56199,0.036163,-0.009766,0.991211,0.035206,-0.013623,-0.01286,59.790176,22.177795,-147.022705,,,
729606017.946418,-0.195696,-1.951462,50.557714,0.036163,-0.009766,0.991211,0.048917,-0.037694,-0.020682,59.790176,22.177795,-147.022705,,,
729606017.949665,-0.179794,-1.963548,50.552822,0.044083,-0.00795,0.993393,0.048917,-0.037694,-0.020682,59.790176,22.177795,-147.022705,,,
729606017.952983,-0.179794,-1.963548,50.552822,0.044083,-0.00795,0.993393,0.048917,-0.037694,-0.020682,59.790176,22.177795,-147.261734,,,
729606017.956308,-0.163511,-1.978174,50.547294,0.044083,-0.00795,0.993393,0.063782,-0.038297,-0.0238,59.807861,22.160294,-147.261734,,,
729606017.959629,-0.144751,-1.989248,50.541828,0.045517,-0.00943,0.999649,0.063782,-0.038297,-0.0238,59.807861,22.160294,-147.261734,,,
729606017.963034,-0.144751,-1.989248,50.541828,0.045517,-0.00943,0.999649,0.063782,-0.038297,-0.0238,59.807861,22.160294,-147.261734,,,
729606017.966313,-0.126767,-2.000274,50.53613,0.045517,-0.00943,0.999649,0.064811,-0.022902,-0.024173,59.807861,22.160294,-147.261734,,,
729606017.969762,-0.126767,-2.000274,50.530064,0.045212,-0.012375,0.994751,0.064811,-0.022902,-0.024173,59.807861,22.160294,-147.261734,,,
729606017.973062,-0.108907,-2.003966,50.530064,0.045212,-0.012375,0.994751,0.064811,-0.022902,-0.024173,59.807861,22.160294,-147.261734,,,
729606017.978028,-0.094386,-2.003709,50.523377,0.045212,-0.012375,0.994751,0.049361,0.014344,-0.02571,59.807861,22.160294,-147.261734,,,
729606017.979434,-0.094386,-2.003709,50.523377,0.045212,-0.012375,0.994751,0.049361,0.014344,-0.02571,59.807861,22.160294,-147.261734,,,
729606017.983025,-0.082092,-1.995465,50.515555,0.054138,-0.008408,0.993057,0.049361,0.014344,-0.02571,59.807861,22.160294,-147.261734,,,
729606017.98639,-0.073925,-1.983482,50.506291,0.054138,-0.008408,0.993057,0.029429,0.057411,-0.034154,59.807861,22.160294,-147.261734,,,
729606017.989699,-0.067573,-1.96391,50.495932,0.057083,-0.007492,0.990509,0.029429,0.057411,-0.034154,59.807861,22.160294,-147.261734,,,
729606017.993041,-0.067573,-1.96391,50.495932,0.057083,-0.007492,0.990509,0.029429,0.057411,-0.034154,59.807861,22.160294,-147.261734,,,
729606017.996316,-0.064507,-1.942073,50.48533,0.057083,-0.007492,0.990509,0.012337,0.084999,-0.036125,59.727631,22.110001,-147.300171,,,
729606017.999739,-0.062211,-1.915448,50.474303,0.053024,-0.006866,0.982651,0.012337,0.084999,-0.036125,59.727631,22.110001,-147.300171,,,
729606018.00302,-0.062211,-1.915448,50.474303,0.053024,-0.006866,0.982651,0.012337,0.084999,-0.036125,59.727631,22.110001,-147.300171,,,
729606018.006304,-0.061576,-1.888043,50.462021,0.053024,-0.006866,0.982651,0.003577,0.106177,-0.046583,59.727631,22.110001,-147.300171,,,
729606018.00964,-0.059563,-1.859479,50.448594,0.053024,-0.006866,0.982651,0.003577,0.106177,-0.046583,59.727631,22.110001,-147.300171,,,
729606018.01305,-0.059563,-1.859479,50.448594,0.046432,-0.007935,0.985672,0.003577,0.106177,-0.046583,59.727631,22.110001,-147.300171,,,
729606018.016347,-0.058494,-1.834925,50.434891,0.046432,-0.007935,0.985672,0.003402,0.088516,-0.049721,59.727631,22.110001,-147.300171,,,
729606018.019745,-0.056329,-1.814637,50.420875,0.036453,-0.011627,0.980789,0.003402,0.088516,-0.049721,59.727631,22.110001,-147.300171,,,
729606018.022991,-0.056329,-1.814637,50.420875,0.036453,-0.011627,0.980789,0.003402,0.088516,-0.049721,59.727631,22.110001,-147.300171,,,
729606018.026386,-0.05549,-1.802138,50.406765,0.036453,-0.011627,0.980789,0.008502,0.051253,-0.050569,59.727631,22.110001,-147.300171,,,
729606018.029707,-0.053556,-1.793515,50.392105,0.028107,-0.014526,0.971954,0.008502,0.051253,-0.050569,59.727631,22.110001,-147.300171,,,
729606018.032981,-0.053556,-1.793515,50.392105,0.028107,-0.014526,0.971954,0.008502,0.051253,-0.050569,59.727631,22.110001,-147.300171,,,
729606018.036324,-0.053472,-1.794617,50.376445,0.028107,-0.014526,0.971954,0.004293,0.008443,-0.055367,59.856171,22.229691,-147.259247,,,
729606018.039668,-0.053126,-1.796366,50.360047,0.028091,-0.01123,0.968842,0.004293,0.008443,-0.055367,59.856171,22.229691,-147.259247,,,
729606018.042987,-0.053126,-1.796366,50.360047,0.028091,-0.01123,0.968842,0.004293,0.008443,-0.055367,59.856171,22.229691,-147.259247,,,
729606018.046346,-0.055347,-1.806389,50.343222,0.028091,-0.01123,0.968842,0.000183,-0.023783,-0.061831,59.856171,22.229691,-147.259247,,,
729606018.049662,-0.055347,-1.815665,50.326315,0.028091,-0.01123,0.968842,0.000183,-0.023783,-0.061831,59.856171,22.229691,-147.259247,,,
729606018.053042,-0.05555,-1.815665,50.326315,0.031082,-0.011215,0.976196,0.000183,-0.023783,-0.061831,59.856171,22.229691,-147.259247,,,
729606018.056304,-0.058368,-1.829412,50.308846,0.031082,-0.011215,0.976196,-0.005211,-0.031289,-0.061525,59.856171,22.229691,-147.259247,,,
729606018.059691,-0.058368,-1.836198,50.291399,0.031082,-0.011215,0.976196,-0.005211,-0.031289,-0.061525,59.856171,22.229691,-147.259247,,,
729606018.062983,-0.06185,-1.836198,50.291399,0.039108,-0.008148,0.983414,-0.005211,-0.031289,-0.061525,59.856171,22.229691,-147.259247,,,
729606018.066387,-0.06813,-1.84498,50.27409,0.039108,-0.008148,0.983414,-0.019041,-0.003953,-0.063897,59.856171,22.229691,-147.259247,,,
729606018.069686,-0.06813,-1.84498,50.256643,0.039108,-0.008148,0.983414,-0.019041,-0.003953,-0.063897,59.856171,22.229691,-147.259247,,,
729606018.072983,-0.075009,-1.844081,50.256643,0.046005,-0.002914,0.988922,-0.019041,-0.003953,-0.063897,59.856171,22.229691,-147.259247,,,
729606018.076316,-0.085077,-1.846086,50.239852,0.046005,-0.002914,0.988922,-0.038031,0.018034,-0.057882,60.038712,22.134293,-147.438705,,,
729606018.079655,-0.085077,-1.846086,50.239852,0.046005,-0.002914,0.988922,-0.038031,0.018034,-0.057882,60.038712,22.134293,-147.438705,,,
729606018.082989,-0.097734,-1.84002,50.223939,0.046265,0.002792,0.98436,-0.038031,0.018034,-0.057882,60.038712,22.134293,-147.438705,,,
729606018.086322,-0.114746,-1.83583,50.208748,0.046265,0.002792,0.98436,-0.061985,0.03333,-0.051476,60.038712,22.134293,-147.438705,,,
729606018.089723,-0.114746,-1.83583,50.193806,0.046265,0.002792,0.98436,-0.061985,0.03333,-0.051476,60.038712,22.134293,-147.438705,,,
