Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729607130.18156,0.611362,1.867705,51.621591,-0.013931,0.005585,1.020172,0.024514,-0.001944,-0.016799,64.330826,21.725937,-147.586044,,,
729607130.184886,0.620075,1.863475,51.615703,-0.013931,0.005585,1.020172,0.024514,-0.001944,-0.016799,64.330826,21.725937,-147.586044,,,
729607130.188223,0.629664,1.867524,51.608431,-0.012909,0.010101,1.017136,0.035518,0.017215,-0.024537,64.330826,21.725937,-147.586044,,,
729607130.191561,0.629664,1.867524,51.608431,-0.012909,0.010101,1.017136,0.035518,0.017215,-0.024537,64.330826,21.725937,-147.586044,,,
729607130.194969,0.641221,1.869111,51.60056,-0.012909,0.010101,1.017136,0.035518,0.017215,-0.024537,64.330826,21.725937,-147.586044,,,
729607130.198207,0.653355,1.876678,51.592529,-0.018204,0.009033,1.016495,0.042049,0.030303,-0.026863,64.330826,21.725937,-147.586044,,,
729607130.20155,0.653355,1.876678,51.592529,-0.018204,0.009033,1.016495,0.042049,0.030303,-0.026863,64.330826,21.725937,-147.586044,,,
729607130.204897,0.665087,1.876825,51.584725,-0.018204,0.009033,1.016495,0.042049,0.030303,-0.026863,64.330826,21.725937,-147.586044,,,
729607130.208209,0.677505,1.882247,51.577402,-0.026169,0.008148,1.003891,0.042594,0.019614,-0.023405,64.330826,21.725937,-147.586044,,,
729607130.211562,0.677505,1.882247,51.577402,-0.026169,0.008148,1.003891,0.042594,0.019614,-0.023405,64.330826,21.725937,-147.586044,,,
729607130.214635,0.68808,1.877861,51.570904,-0.026169,0.008148,1.003891,0.042594,0.019614,-0.023405,64.330826,21.725937,-147.586044,,,
729607130.218248,0.698486,1.87714,51.564082,-0.028381,0.008591,0.993744,0.037947,-0.001678,-0.024369,64.488724,21.625778,-147.633347,,,
729607130.221609,0.698486,1.87714,51.564082,-0.028381,0.008591,0.993744,0.037947,-0.001678,-0.024369,64.488724,21.625778,-147.633347,,,
729607130.224899,0.706345,1.866957,51.555985,-0.028381,0.008591,0.993744,0.037947,-0.001678,-0.024369,64.488724,21.625778,-147.633347,,,
729607130.228211,0.713261,1.85982,51.546578,-0.024002,0.017319,0.988525,0.028345,-0.02124,-0.036145,64.488724,21.625778,-147.633347,,,
729607130.231552,0.713261,1.85982,51.546578,-0.024002,0.017319,0.988525,0.028345,-0.02124,-0.036145,64.488724,21.625778,-147.633347,,,
729607130.23488,0.717538,1.845875,51.535767,-0.024002,0.017319,0.988525,0.028345,-0.02124,-0.036145,64.488724,21.625778,-147.633347,,,
729607130.238215,0.721988,1.835339,51.524035,-0.023727,0.018921,0.987335,0.016101,-0.034002,-0.042529,64.488724,21.625778,-147.633347,,,
729607130.241558,0.721988,1.835339,51.524035,-0.023727,0.018921,0.987335,0.016101,-0.034002,-0.042529,64.488724,21.625778,-147.633347,,,
729607130.244899,0.723906,1.819897,51.512379,-0.023727,0.018921,0.987335,0.016101,-0.034002,-0.042529,64.488724,21.625778,-147.633347,,,
729607130.248216,0.728954,1.809067,51.500748,-0.02623,0.011841,0.996155,0.020791,-0.035648,-0.04138,64.488724,21.625778,-147.633347,,,
729607130.251543,0.728954,1.809067,51.500748,-0.02623,0.011841,0.996155,0.020791,-0.035648,-0.04138,64.488724,21.625778,-147.633347,,,
729607130.254907,0.732439,1.793593,51.488949,-0.02623,0.011841,0.996155,0.020791,-0.035648,-0.04138,64.488724,21.625778,-147.633347,,,
729607130.258212,0.739393,1.787189,51.476755,-0.022964,0.012222,1.001312,0.024483,-0.020107,-0.043263,64.440521,21.397812,-147.463776,,,
729607130.261636,0.739393,1.787189,51.476755,-0.022964,0.012222,1.001312,0.024483,-0.020107,-0.043263,64.440521,21.397812,-147.463776,,,
729607130.264883,0.74634,1.776162,51.465137,-0.022964,0.012222,1.001312,0.024483,-0.020107,-0.043263,64.440521,21.397812,-147.463776,,,
729607130.268232,0.754801,1.77712,51.454654,-0.025467,0.016708,1.003403,0.031392,0.005981,-0.037086,64.440521,21.397812,-147.463776,,,
729607130.271575,0.754801,1.77712,51.454654,-0.025467,0.016708,1.003403,0.031392,0.005981,-0.037086,64.440521,21.397812,-147.463776,,,
729607130.274885,0.76244,1.772964,51.44584,-0.025467,0.016708,1.003403,0.031392,0.005981,-0.037086,64.440521,21.397812,-147.463776,,,
729607130.278215,0.770045,1.778358,51.438357,-0.02948,0.015549,0.998474,0.031166,0.024328,-0.02467,64.440521,21.397812,-147.463776,,,
729607130.281572,0.770045,1.778358,51.438357,-0.02948,0.015549,0.998474,0.031166,0.024328,-0.02467,64.440521,21.397812,-147.463776,,,
729607130.284881,0.776221,1.780485,51.432044,-0.02948,0.015549,0.998474,0.031166,0.024328,-0.02467,64.440521,21.397812,-147.463776,,,
729607130.28826,0.782602,1.786773,51.426151,-0.032532,0.016006,0.990707,0.021721,0.023642,-0.020211,64.440521,21.397812,-147.463776,,,
729607130.29157,0.782602,1.786773,51.426151,-0.032532,0.016006,0.990707,0.021721,0.023642,-0.020211,64.440521,21.397812,-147.463776,,,
729607130.294879,0.786118,1.789295,51.420386,-0.032532,0.016006,0.990707,0.021721,0.023642,-0.020211,64.440521,21.397812,-147.463776,,,
729607130.298289,0.789511,1.789795,51.414834,-0.039032,0.015732,0.98053,0.014448,0.004924,-0.021093,64.654556,21.304825,-147.302536,,,
729607130.301548,0.789511,1.789795,51.414834,-0.039032,0.015732,0.98053,0.014448,0.004924,-0.021093,64.654556,21.304825,-147.302536,,,
729607130.304895,0.79097,1.785892,51.408841,-0.039032,0.015732,0.98053,0.014448,0.004924,-0.021093,64.654556,21.304825,-147.302536,,,
729607130.308265,0.791384,1.781879,51.402223,-0.043198,0.016647,0.98053,0.002732,-0.012215,-0.024723,64.654556,21.304825,-147.302536,,,
729607130.311617,0.791384,1.781879,51.402223,-0.043198,0.016647,0.98053,0.002732,-0.012215,-0.024723,64.654556,21.304825,-147.302536,,,
729607130.314892,0.792265,1.771336,51.395904,-0.043198,0.016647,0.98053,0.002732,-0.012215,-0.024723,64.654556,21.304825,-147.302536,,,
729607130.318249,0.79111,1.761226,51.390712,-0.044678,0.015701,0.981033,-0.003253,-0.031861,-0.018566,64.654556,21.304825,-147.302536,,,
729607130.321555,0.79111,1.761226,51.390712,-0.044678,0.015701,0.981033,-0.003253,-0.031861,-0.018566,64.654556,21.304825,-147.302536,,,
729607130.324933,0.789707,1.74613,51.387062,-0.044678,0.015701,0.981033,-0.003253,-0.031861,-0.018566,64.654556,21.304825,-147.302536,,,
729607130.328217,0.786791,1.733009,51.384332,-0.045624,0.013123,0.983734,-0.009619,-0.044503,-0.011982,64.654556,21.304825,-147.302536,,,
729607130.331579,0.786791,1.733009,51.384332,-0.045624,0.013123,0.983734,-0.009619,-0.044503,-0.011982,64.654556,21.304825,-147.302536,,,
729607130.334887,0.782849,1.717961,51.38264,-0.045624,0.013123,0.983734,-0.009619,-0.044503,-0.011982,64.654556,21.304825,-147.302536,,,
729607130.338292,0.77988,1.706935,51.38194,-0.044922,0.01355,0.989136,-0.009106,-0.036466,-0.003981,64.654556,21.304825,-147.302536,,,
729607130.341564,0.77988,1.706935,51.38194,-0.044922,0.01355,0.989136,-0.009106,-0.036466,-0.003981,64.405197,21.560883,-147.578934,,,
729607130.344889,0.77818,1.695861,51.38186,-0.044922,0.01355,0.989136,-0.009106,-0.036466,-0.003981,64.405197,21.560883,-147.578934,,,
729607130.348268,0.777347,1.692184,51.382418,-0.036087,0.016083,1.001541,-0.003765,-0.00994,0.000736,64.405197,21.560883,-147.578934,,,
729607130.351546,0.777347,1.692184,51.382418,-0.036087,0.016083,1.001541,-0.003765,-0.00994,0.000736,64.405197,21.560883,-147.578934,,,
729607130.354894,0.776863,1.690945,51.384185,-0.036087,0.016083,1.001541,-0.003765,-0.00994,0.000736,64.405197,21.560883,-147.578934,,,
729607130.358211,0.775279,1.692152,51.386875,-0.033203,0.018158,0.996338,-0.005152,0.007117,0.008667,64.405197,21.560883,-147.578934,,,
729607130.361615,0.775279,1.692152,51.386875,-0.033203,0.018158,0.996338,-0.005152,0.007117,0.008667,64.405197,21.560883,-147.578934,,,
729607130.364877,0.77348,1.694984,51.390758,-0.033203,0.018158,0.996338,-0.005152,0.007117,0.008667,64.405197,21.560883,-147.578934,,,
729607130.368262,0.769691,1.699189,51.395154,-0.035156,0.016266,0.988632,-0.012738,0.019621,0.011497,64.405197,21.560883,-147.578934,,,
729607130.371562,0.769691,1.699189,51.395154,-0.035156,0.016266,0.988632,-0.012738,0.019621,0.011497,64.405197,21.560883,-147.578934,,,
729607130.374639,0.765366,1.706236,51.399294,-0.035156,0.016266,0.988632,-0.012738,0.019621,0.011497,64.405197,21.560883,-147.578934,,,
729607130.378261,0.760191,1.709103,51.403928,-0.035751,0.014816,0.988693,-0.018321,0.0164,0.016121,64.405197,21.560883,-147.578934,,,
729607130.381563,0.760191,1.709103,51.403928,-0.035751,0.014816,0.988693,-0.018321,0.0164,0.016121,64.323044,21.495163,-147.393387,,,
729607130.384882,0.755917,1.715121,51.40947,-0.035751,0.014816,0.988693,-0.018321,0.0164,0.016121,64.323044,21.495163,-147.393387,,,
729607130.388266,0.752005,1.713209,51.415616,-0.039383,0.013275,0.987915,-0.011534,-0.002089,0.018699,64.323044,21.495163,-147.393387,,,
729607130.391556,0.752005,1.713209,51.415616,-0.039383,0.013275,0.987915,-0.011534,-0.002089,0.018699,64.323044,21.495163,-147.393387,,,
729607130.394897,0.749852,1.715594,51.421817,-0.039383,0.013275,0.987915,-0.011534,-0.002089,0.018699,64.323044,21.495163,-147.393387,,,
729607130.398206,0.749852,1.715594,51.421817,-0.042953,0.012238,0.993118,-0.01017,-0.01946,0.021721,64.323044,21.495163,-147.393387,,,
729607130.401547,0.74725,1.70859,51.428279,-0.042953,0.012238,0.993118,-0.01017,-0.01946,0.021721,64.323044,21.495163,-147.393387,,,
729607130.404898,0.744707,1.707273,51.434104,-0.042953,0.012238,0.993118,-0.01017,-0.01946,0.021721,64.323044,21.495163,-147.393387,,,
729607130.408215,0.744707,1.707273,51.434104,-0.042953,0.012238,0.993118,-0.014573,-0.024663,0.017278,64.323044,21.495163,-147.393387,,,
729607130.411611,0.740813,1.699211,51.439366,-0.036545,0.012955,0.99469,-0.014573,-0.024663,0.017278,64.323044,21.495163,-147.393387,,,
729607130.414886,0.736247,1.699651,51.44423,-0.036545,0.012955,0.99469,-0.014573,-0.024663,0.017278,64.323044,21.495163,-147.393387,,,
729607130.418271,0.736247,1.699651,51.44423,-0.036545,0.012955,0.99469,-0.017837,-0.016478,0.012302,64.323044,21.495163,-147.393387,,,
729607130.421538,0.730456,1.69395,51.448772,-0.029236,0.015289,0.998917,-0.017837,-0.016478,0.012302,64.251648,21.624039,-147.507599,,,
729607130.424878,0.723829,1.695479,51.452706,-0.029236,0.015289,0.998917,-0.017837,-0.016478,0.012302,64.251648,21.624039,-147.507599,,,
729607130.428236,0.723829,1.695479,51.452706,-0.0298,0.012177,1.001114,-0.026165,-0.006605,0.011255,64.251648,21.624039,-147.507599,,,
729607130.431562,0.716528,1.693475,51.45666,-0.0298,0.012177,1.001114,-0.026165,-0.006605,0.011255,64.251648,21.624039,-147.507599,,,
729607130.434896,0.710722,1.69458,51.461102,-0.0298,0.012177,1.001114,-0.026165,-0.006605,0.011255,64.251648,21.624039,-147.507599,,,
729607130.438233,0.710722,1.69458,51.461102,-0.0298,0.012177,1.001114,-0.026165,-0.006605,0.011255,64.251648,21.624039,-147.507599,,,
729607130.441568,0.705563,1.695131,51.466323,-0.030853,0.010208,1.008011,-0.016951,0.007168,0.01803,64.251648,21.624039,-147.507599,,,
729607130.444889,0.703335,1.698062,51.472506,-0.030853,0.010208,1.008011,-0.016951,0.007168,0.01803,64.251648,21.624039,-147.507599,,,
729607130.448295,0.703335,1.698149,51.479405,-0.030243,0.010468,1.004425,-0.010421,0.003506,0.021797,64.251648,21.624039,-147.507599,,,
729607130.451599,0.700359,1.698149,51.479405,-0.030243,0.010468,1.004425,-0.010421,0.003506,0.021797,64.251648,21.624039,-147.507599,,,
729607130.454889,0.698384,1.70104,51.486732,-0.030243,0.010468,1.004425,-0.010421,0.003506,0.021797,64.251648,21.624039,-147.507599,,,
729607130.458295,0.698384,1.70104,51.486732,-0.026306,0.009781,1.001053,-0.010236,0.004443,0.027154,64.251648,21.624039,-147.507599,,,
729607130.461617,0.695664,1.701489,51.494988,-0.026306,0.009781,1.001053,-0.010236,0.004443,0.027154,64.251648,21.624039,-147.507599,,,
729607130.464877,0.692535,1.704939,51.502667,-0.026306,0.009781,1.001053,-0.010236,0.004443,0.027154,64.336731,21.766006,-147.281601,,,
729607130.468256,0.692535,1.704939,51.502667,-0.026306,0.009781,1.001053,-0.011686,-0.003204,0.019661,64.336731,21.766006,-147.281601,,,
729607130.471574,0.688519,1.70333,51.508687,-0.020645,0.013657,0.998734,-0.011686,-0.003204,0.019661,64.336731,21.766006,-147.281601,,,
729607130.474972,0.68475,1.7053,51.513222,-0.020645,0.013657,0.998734,-0.011686,-0.003204,0.019661,64.336731,21.766006,-147.281601,,,
729607130.47824,0.68475,1.7053,51.513222,-0.020645,0.013657,0.998734,-0.011686,-0.003204,0.019661,64.336731,21.766006,-147.281601,,,
729607130.481554,0.681495,1.700123,51.515801,-0.017517,0.015717,0.99617,-0.00957,-0.013361,0.006882,64.336731,21.766006,-147.281601,,,
729607130.484877,0.679913,1.69906,51.516671,-0.017517,0.015717,0.99617,-0.00957,-0.013361,0.006882,64.336731,21.766006,-147.281601,,,
729607130.488274,0.679913,1.69906,51.516671,-0.017517,0.015717,0.99617,-0.00957,-0.013361,0.006882,64.336731,21.766006,-147.281601,,,
729607130.491546,0.678755,1.691687,51.51662,-0.020279,0.011658,1.001511,-0.004294,-0.0218,6.5e-05,64.336731,21.766006,-147.281601,,,
729607130.494896,0.678851,1.6843,51.516288,-0.020279,0.011658,1.001511,-0.004294,-0.0218,6.5e-05,64.336731,21.766006,-147.281601,,,
729607130.498249,0.678851,1.6843,51.516288,-0.020279,0.011658,1.001511,-0.004294,-0.0218,6.5e-05,64.336731,21.766006,-147.281601,,,
729607130.50155,0.680056,1.674715,51.516565,-0.025146,0.003159,1.005157,0.00497,-0.031852,0.000114,64.336731,21.766006,-147.281601,,,
729607130.504906,0.683451,1.665944,51.517121,-0.025146,0.003159,1.005157,0.00497,-0.031852,0.000114,64.361359,21.705811,-147.765656,,,
729607130.508212,0.683451,1.665944,51.517121,-0.025146,0.003159,1.005157,0.00497,-0.031852,0.000114,64.361359,21.705811,-147.765656,,,
729607130.511609,0.68758,1.659444,51.517471,-0.024521,0.004578,1.01265,0.015945,-0.018166,0.000187,64.361359,21.705811,-147.765656,,,
729607130.514875,0.692329,1.656354,51.517701,-0.024521,0.004578,1.01265,0.015945,-0.018166,0.000187,64.361359,21.705811,-147.765656,,,
729607130.518251,0.692329,1.656354,51.517701,-0.024521,0.004578,1.01265,0.015945,-0.018166,0.000187,64.361359,21.705811,-147.765656,,,
729607130.521541,0.698973,1.65436,51.518099,-0.023056,0.008362,1.013855,0.026058,-0.005681,-0.000479,64.361359,21.705811,-147.765656,,,
729607130.524953,0.706859,1.654338,51.518849,-0.023056,0.008362,1.013855,0.026058,-0.005681,-0.000479,64.361359,21.705811,-147.765656,,,
729607130.528208,0.706859,1.654338,51.518849,-0.023056,0.008362,1.013855,0.026058,-0.005681,-0.000479,64.361359,21.705811,-147.765656,,,
729607130.531578,0.716284,1.654607,51.519839,-0.024261,0.009933,1.010696,0.035839,0.001521,0.00353,64.361359,21.705811,-147.765656,,,
729607130.534889,0.725332,1.656231,51.520617,-0.024261,0.009933,1.010696,0.035839,0.001521,0.00353,64.361359,21.705811,-147.765656,,,
729607130.538292,0.725332,1.656231,51.520617,-0.024261,0.009933,1.010696,0.035839,0.001521,0.00353,64.361359,21.705811,-147.765656,,,
729607130.541558,0.734002,1.658209,51.520577,-0.019791,0.013092,1.003677,0.030032,0.009099,5.2e-05,64.361359,21.705811,-147.765656,,,
729607130.544883,0.741051,1.657064,51.519389,-0.019791,0.013092,1.003677,0.030032,0.009099,5.2e-05,64.271408,21.601028,-147.517593,,,
729607130.548244,0.741051,1.657064,51.519389,-0.019791,0.013092,1.003677,0.030032,0.009099,5.2e-05,64.271408,21.601028,-147.517593,,,
