Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729607195.717986,2.430949,0.221052,57.864124,-0.030655,0.036011,1.012405,0.032312,0.023009,0.026504,62.65033,21.695557,-147.702225,,,
729607195.721272,2.430949,0.221052,57.864124,-0.030655,0.036011,1.012405,0.032312,0.023009,0.026504,62.65033,21.695557,-147.702225,,,
729607195.724477,2.445396,0.231928,57.872654,-0.030655,0.036011,1.012405,0.032312,0.023009,0.026504,62.65033,21.695557,-147.702225,,,
729607195.727961,2.454312,0.237612,57.882603,-0.025177,0.041199,1.010651,0.030895,0.023465,0.029807,62.65033,21.695557,-147.702225,,,
729607195.73139,2.454312,0.237612,57.882603,-0.025177,0.041199,1.010651,0.030895,0.023465,0.029807,62.65033,21.695557,-147.702225,,,
729607195.734685,2.46509,0.248922,57.892401,-0.025177,0.041199,1.010651,0.030895,0.023465,0.029807,62.65033,21.695557,-147.702225,,,
729607195.73801,2.472068,0.251415,57.902249,-0.013031,0.045807,1.000687,0.026968,0.012474,0.036642,62.65033,21.695557,-147.702225,,,
729607195.741284,2.472068,0.251415,57.902249,-0.013031,0.045807,1.000687,0.026968,0.012474,0.036642,62.65033,21.695557,-147.702225,,,
729607195.744612,2.478615,0.26049,57.91136,-0.013031,0.045807,1.000687,0.026968,0.012474,0.036642,62.65033,21.695557,-147.702225,,,
729607195.747957,2.48349,0.259368,57.920374,-0.004745,0.044525,0.999985,0.015223,-0.001122,0.030192,62.65033,21.695557,-147.702225,,,
729607195.75131,2.48349,0.259368,57.920374,-0.004745,0.044525,0.999985,0.015223,-0.001122,0.030192,62.65033,21.695557,-147.702225,,,
729607195.754626,2.486819,0.263602,57.928117,-0.004745,0.044525,0.999985,0.015223,-0.001122,0.030192,62.878448,21.668076,-147.56424,,,
729607195.757945,2.489761,0.259233,57.934843,0.002777,0.044159,1.000443,0.009002,-0.009614,0.020066,62.878448,21.668076,-147.56424,,,
729607195.76127,2.489761,0.259233,57.934843,0.002777,0.044159,1.000443,0.009002,-0.009614,0.020066,62.878448,21.668076,-147.56424,,,
729607195.764712,2.491357,0.263006,57.940052,0.002777,0.044159,1.000443,0.009002,-0.009614,0.020066,62.878448,21.668076,-147.56424,,,
729607195.767958,2.493641,0.259764,57.945038,0.006851,0.044388,1.007156,0.009716,-0.009612,0.014959,62.878448,21.668076,-147.56424,,,
729607195.771382,2.493641,0.259764,57.945038,0.006851,0.044388,1.007156,0.009716,-0.009612,0.014959,62.878448,21.668076,-147.56424,,,
729607195.774608,2.495352,0.265754,57.949805,0.006851,0.044388,1.007156,0.009716,-0.009612,0.014959,62.878448,21.668076,-147.56424,,,
729607195.77795,2.498873,0.265444,57.955522,0.005432,0.041534,1.012405,0.011662,0.002613,0.018742,62.878448,21.668076,-147.56424,,,
729607195.781359,2.498873,0.265444,57.955522,0.005432,0.041534,1.012405,0.011662,0.002613,0.018742,62.878448,21.668076,-147.56424,,,
729607195.784643,2.501372,0.274506,57.961964,0.005432,0.041534,1.012405,0.011662,0.002613,0.018742,62.878448,21.668076,-147.56424,,,
729607195.787936,2.504272,0.274477,57.96957,0.003403,0.034851,1.011459,0.011084,0.006382,0.024506,62.878448,21.668076,-147.56424,,,
729607195.791278,2.504272,0.274477,57.96957,0.003403,0.034851,1.011459,0.011084,0.006382,0.024506,62.878448,21.668076,-147.56424,,,
729607195.794597,2.504935,0.285143,57.976417,0.003403,0.034851,1.011459,0.011084,0.006382,0.024506,62.590729,21.597687,-147.651535,,,
729607195.797963,2.506942,0.283466,57.982863,0.005905,0.036835,1.009491,0.006956,-0.004163,0.022265,62.590729,21.597687,-147.651535,,,
729607195.801276,2.506942,0.283466,57.982863,0.005905,0.036835,1.009491,0.006956,-0.004163,0.022265,62.590729,21.597687,-147.651535,,,
729607195.804605,2.507125,0.291446,57.987521,0.005905,0.036835,1.009491,0.006956,-0.004163,0.022265,62.590729,21.597687,-147.651535,,,
729607195.807937,2.50871,0.285051,57.991789,0.004044,0.038864,1.009445,0.003986,-0.016826,0.012441,62.590729,21.597687,-147.651535,,,
729607195.811263,2.50871,0.285051,57.991789,0.004044,0.038864,1.009445,0.003986,-0.016826,0.012441,62.590729,21.597687,-147.651535,,,
729607195.814544,2.510015,0.28249,57.995708,0.004044,0.038864,1.009445,0.003986,-0.016826,0.012441,62.590729,21.597687,-147.651535,,,
729607195.81797,2.511591,0.270254,57.999879,-0.000458,0.036133,1.005051,0.005708,-0.038828,0.013534,62.590729,21.597687,-147.651535,,,
729607195.821302,2.511591,0.270254,57.999879,-0.000458,0.036133,1.005051,0.005708,-0.038828,0.013534,62.590729,21.597687,-147.651535,,,
729607195.824629,2.513878,0.258025,58.003733,-0.000458,0.036133,1.005051,0.005708,-0.038828,0.013534,62.590729,21.597687,-147.651535,,,
729607195.827946,2.515409,0.241952,58.007313,0.000504,0.034836,1.007111,0.004784,-0.052394,0.01323,62.590729,21.597687,-147.651535,,,
729607195.831322,2.515409,0.241952,58.007313,0.000504,0.034836,1.007111,0.004784,-0.052394,0.01323,62.590729,21.597687,-147.651535,,,
729607195.834686,2.516123,0.222764,58.010492,0.000504,0.034836,1.007111,0.004784,-0.052394,0.01323,62.664154,21.859253,-147.96315,,,
729607195.837931,2.516275,0.203784,58.012856,0.007629,0.039062,1.003922,-0.00026,-0.062091,0.008348,62.664154,21.859253,-147.96315,,,
729607195.841268,2.516275,0.203784,58.012856,0.007629,0.039062,1.003922,-0.00026,-0.062091,0.008348,62.664154,21.859253,-147.96315,,,
729607195.844621,2.516049,0.181984,58.01465,0.007629,0.039062,1.003922,-0.00026,-0.062091,0.008348,62.664154,21.859253,-147.96315,,,
729607195.847946,2.51561,0.165895,58.015761,0.012375,0.038834,1.006622,-0.000836,-0.053977,0.002476,62.664154,21.859253,-147.96315,,,
729607195.85128,2.51561,0.165895,58.015761,0.012375,0.038834,1.006622,-0.000836,-0.053977,0.002476,62.664154,21.859253,-147.96315,,,
729607195.854622,2.515323,0.145645,58.01674,0.012375,0.038834,1.006622,-0.000836,-0.053977,0.002476,62.664154,21.859253,-147.96315,,,
729607195.857643,2.515453,0.130001,58.017234,0.013443,0.041428,1.004578,-0.000563,-0.051417,1.8e-05,62.664154,21.859253,-147.96315,,,
729607195.861409,2.515453,0.130001,58.017234,0.013443,0.041428,1.004578,-0.000563,-0.051417,1.8e-05,62.664154,21.859253,-147.96315,,,
729607195.864675,2.514017,0.11198,58.016834,0.013443,0.041428,1.004578,-0.000563,-0.051417,1.8e-05,62.664154,21.859253,-147.96315,,,
729607195.867939,2.51384,0.097525,58.015152,0.013214,0.045685,0.996964,-0.000384,-0.047538,-0.007451,62.664154,21.859253,-147.96315,,,
729607195.871284,2.51384,0.097525,58.015152,0.013214,0.045685,0.996964,-0.000384,-0.047538,-0.007451,62.664154,21.859253,-147.96315,,,
729607195.874605,2.510641,0.080139,58.013416,0.013214,0.045685,0.996964,-0.000384,-0.047538,-0.007451,62.603775,21.648544,-147.542542,,,
729607195.877941,2.508399,0.066505,58.011647,0.011261,0.046173,0.988205,-0.009045,-0.046598,-0.010202,62.603775,21.648544,-147.542542,,,
729607195.881272,2.508399,0.066505,58.011647,0.011261,0.046173,0.988205,-0.009045,-0.046598,-0.010202,62.603775,21.648544,-147.542542,,,
729607195.884767,2.502992,0.049365,58.009154,0.011261,0.046173,0.988205,-0.009045,-0.046598,-0.010202,62.603775,21.648544,-147.542542,,,
729607195.887931,2.497593,0.036002,58.006081,0.009735,0.045868,0.983795,-0.019204,-0.044567,-0.010303,62.603775,21.648544,-147.542542,,,
729607195.891266,2.497593,0.036002,58.006081,0.009735,0.045868,0.983795,-0.019204,-0.044567,-0.010303,62.603775,21.648544,-147.542542,,,
729607195.894623,2.489177,0.021099,58.003375,0.009735,0.045868,0.983795,-0.019204,-0.044567,-0.010303,62.603775,21.648544,-147.542542,,,
729607195.89802,2.481531,0.007473,58.000418,0.006989,0.047562,0.988083,-0.026616,-0.043775,-0.011218,62.603775,21.648544,-147.542542,,,
729607195.901338,2.481531,0.007473,58.000418,0.006989,0.047562,0.988083,-0.026616,-0.043775,-0.011218,62.603775,21.648544,-147.542542,,,
729607195.904612,2.472033,-0.005184,57.997419,0.006989,0.047562,0.988083,-0.026616,-0.043775,-0.011218,62.603775,21.648544,-147.542542,,,
729607195.907938,2.465087,-0.017711,57.994662,0.002304,0.049973,0.990631,-0.02382,-0.040942,-0.010368,62.603775,21.648544,-147.542542,,,
729607195.911266,2.465087,-0.017711,57.994662,0.002304,0.049973,0.990631,-0.02382,-0.040942,-0.010368,62.603775,21.648544,-147.542542,,,
729607195.914603,2.457373,-0.030459,57.992286,0.002304,0.049973,0.990631,-0.02382,-0.040942,-0.010368,62.603775,21.648544,-147.542542,,,
729607195.917941,2.451809,-0.041082,57.99043,-0.006485,0.047104,0.99437,-0.014993,-0.033454,-0.008487,62.513046,21.736252,-147.484833,,,
729607195.921375,2.451809,-0.041082,57.99043,-0.006485,0.047104,0.99437,-0.014993,-0.033454,-0.008487,62.513046,21.736252,-147.484833,,,
729607195.924589,2.446666,-0.055978,57.989808,-0.006485,0.047104,0.99437,-0.014993,-0.033454,-0.008487,62.513046,21.736252,-147.484833,,,
729607195.927941,2.443524,-0.066269,57.990418,-0.012207,0.042114,0.989639,-0.014517,-0.031822,-0.000541,62.513046,21.736252,-147.484833,,,
729607195.931358,2.443524,-0.066269,57.990418,-0.012207,0.042114,0.989639,-0.014517,-0.031822,-0.000541,62.513046,21.736252,-147.484833,,,
729607195.934691,2.439892,-0.08071,57.992293,-0.012207,0.042114,0.989639,-0.014517,-0.031822,-0.000541,62.513046,21.736252,-147.484833,,,
729607195.937951,2.437758,-0.089752,57.994789,-0.012314,0.042831,0.99501,-0.011307,-0.02761,0.008479,62.513046,21.736252,-147.484833,,,
729607195.941278,2.437758,-0.089752,57.994789,-0.012314,0.042831,0.99501,-0.011307,-0.02761,0.008479,62.513046,21.736252,-147.484833,,,
729607195.944615,2.43566,-0.103997,57.998526,-0.012314,0.042831,0.99501,-0.011307,-0.02761,0.008479,62.513046,21.736252,-147.484833,,,
729607195.947937,2.432723,-0.112038,58.003106,-0.012848,0.040497,0.985992,-0.011296,-0.023478,0.013915,62.513046,21.736252,-147.484833,,,
