Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729600705.113636,2.117767,-0.423972,-0.70428,0.000839,0.031662,1.007492,-0.007171,-0.012245,0.004545,66.085953,8.579819,-147.446655,,,
729600705.116979,2.118226,-0.430182,-0.70036,-0.006317,0.027908,1.009796,0.009527,-0.022387,0.015485,66.085953,8.579819,-147.446655,,,
729600705.120347,2.121527,-0.439271,-0.695013,-0.006317,0.027908,1.009796,0.009527,-0.022387,0.015485,66.085953,8.579819,-147.446655,,,
729600705.123645,2.121527,-0.439271,-0.695013,-0.006317,0.027908,1.009796,0.009527,-0.022387,0.015485,66.085953,8.579819,-147.446655,,,
729600705.126964,2.125494,-0.450527,-0.689003,-0.011887,0.030838,1.001709,0.021851,-0.040884,0.020103,66.085953,8.579819,-147.446655,,,
729600705.130292,2.131965,-0.464453,-0.683077,-0.011887,0.030838,1.001709,0.021851,-0.040884,0.020103,66.085953,8.579819,-147.446655,,,
729600705.133635,2.131965,-0.464453,-0.683077,-0.011887,0.030838,1.001709,0.021851,-0.040884,0.020103,66.085953,8.579819,-147.446655,,,
729600705.137029,2.137814,-0.479093,-0.678685,-0.006775,0.04007,0.997772,0.026603,-0.055115,0.009709,66.085953,8.579819,-147.446655,,,
729600705.140288,2.144726,-0.496442,-0.675153,-0.006775,0.04007,0.997772,0.026603,-0.055115,0.009709,66.085953,8.579819,-147.446655,,,
729600705.143714,2.144726,-0.496442,-0.675153,-0.006775,0.04007,0.997772,0.026603,-0.055115,0.009709,66.085953,8.579819,-147.446655,,,
729600705.146956,2.150523,-0.511427,-0.671896,0.003601,0.047012,0.996475,0.026129,-0.051513,0.00825,65.941833,8.606369,-147.446686,,,
729600705.150312,2.158262,-0.525975,-0.66897,0.003601,0.047012,0.996475,0.026129,-0.051513,0.00825,65.941833,8.606369,-147.446686,,,
729600705.153697,2.158262,-0.525975,-0.66897,0.003601,0.047012,0.996475,0.026129,-0.051513,0.00825,65.941833,8.606369,-147.446686,,,
729600705.156975,2.164959,-0.536001,-0.665982,0.007339,0.042664,1.002716,0.025036,-0.032995,0.009151,65.941833,8.606369,-147.446686,,,
729600705.160299,2.171866,-0.544828,-0.662847,0.007339,0.042664,1.002716,0.025036,-0.032995,0.009151,65.941833,8.606369,-147.446686,,,
729600705.163636,2.171866,-0.544828,-0.662847,0.007339,0.042664,1.002716,0.025036,-0.032995,0.009151,65.941833,8.606369,-147.446686,,,
729600705.166995,2.177578,-0.548745,-0.658824,0.01561,0.040344,1.009323,0.02255,-0.009611,0.015713,65.941833,8.606369,-147.446686,,,
729600705.170347,2.184083,-0.550322,-0.653252,0.01561,0.040344,1.009323,0.02255,-0.009611,0.015713,65.941833,8.606369,-147.446686,,,
729600705.173648,2.184083,-0.550322,-0.653252,0.01561,0.040344,1.009323,0.02255,-0.009611,0.015713,65.941833,8.606369,-147.446686,,,
729600705.177041,2.189893,-0.546604,-0.646404,0.017426,0.038925,1.009079,0.024607,0.018318,0.024875,65.941833,8.606369,-147.446686,,,
729600705.180296,2.197345,-0.540755,-0.638689,0.017426,0.038925,1.009079,0.024607,0.018318,0.024875,65.941833,8.606369,-147.446686,,,
729600705.183644,2.197345,-0.540755,-0.638689,0.017426,0.038925,1.009079,0.024607,0.018318,0.024875,65.941833,8.606369,-147.446686,,,
729600705.187006,2.20447,-0.529527,-0.630792,0.014771,0.039902,1.012863,0.03237,0.041687,0.026634,65.857056,8.736893,-147.249863,,,
729600705.19029,2.214358,-0.518728,-0.62256,0.014771,0.039902,1.012863,0.03237,0.041687,0.026634,65.857056,8.736893,-147.249863,,,
729600705.193628,2.214358,-0.518728,-0.62256,0.014771,0.039902,1.012863,0.03237,0.041687,0.026634,65.857056,8.736893,-147.249863,,,
729600705.196975,2.224035,-0.504768,-0.61387,0.008148,0.039093,1.013779,0.045602,0.040021,0.030659,65.857056,8.736893,-147.249863,,,
729600705.200292,2.238321,-0.495494,-0.605093,0.008148,0.039093,1.013779,0.045602,0.040021,0.030659,65.857056,8.736893,-147.249863,,,
729600705.203692,2.238321,-0.495494,-0.605093,0.008148,0.039093,1.013779,0.045602,0.040021,0.030659,65.857056,8.736893,-147.249863,,,
729600705.20697,2.254424,-0.484964,-0.597355,0.008606,0.035522,1.007431,0.063015,0.023084,0.024283,65.857056,8.736893,-147.249863,,,
729600705.210387,2.272855,-0.481047,-0.590467,0.008606,0.035522,1.007431,0.063015,0.023084,0.024283,65.857056,8.736893,-147.249863,,,
729600705.213635,2.272855,-0.481047,-0.590467,0.008606,0.035522,1.007431,0.063015,0.023084,0.024283,65.857056,8.736893,-147.249863,,,
729600705.216997,2.29254,-0.478641,-0.584356,0.006012,0.033249,1.001633,0.068209,-0.002906,0.019442,65.857056,8.736893,-147.249863,,,
729600705.220323,2.311741,-0.482759,-0.578696,0.006012,0.033249,1.001633,0.068209,-0.002906,0.019442,65.857056,8.736893,-147.249863,,,
