Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729601173.621197,0.08949,1.322743,-10.690791,-0.040115,-0.008804,1.012344,0.013675,-0.13026,0.032879,70.427307,10.708176,-147.989166,,,
729601173.62455,0.094227,1.287448,-10.680948,-0.036819,0.003204,1.008377,0.013675,-0.13026,0.032879,70.427307,10.708176,-147.989166,,,
729601173.627867,0.097557,1.24732,-10.671089,-0.036819,0.003204,1.008377,0.0073,-0.137146,0.032831,70.427307,10.708176,-147.989166,,,
729601173.631221,0.097557,1.24732,-10.671089,-0.036819,0.003204,1.008377,0.0073,-0.137146,0.032831,70.427307,10.708176,-147.989166,,,
729601173.634546,0.097974,1.213313,-10.660859,-0.026703,0.016052,0.996628,0.0073,-0.137146,0.032831,70.427307,10.708176,-147.989166,,,
729601173.637869,0.094385,1.174181,-10.649354,-0.026703,0.016052,0.996628,-0.02328,-0.129427,0.040958,70.427307,10.708176,-147.989166,,,
729601173.641204,0.094385,1.174181,-10.649354,-0.026703,0.016052,0.996628,-0.02328,-0.129427,0.040958,70.427307,10.708176,-147.989166,,,
729601173.644549,0.085524,1.143119,-10.636259,-0.028885,0.01944,0.981781,-0.02328,-0.129427,0.040958,70.427307,10.708176,-147.989166,,,
729601173.647864,0.069831,1.107972,-10.621139,-0.028885,0.01944,0.981781,-0.065446,-0.116338,0.054254,70.427307,10.708176,-147.989166,,,
729601173.651263,0.069831,1.107972,-10.621139,-0.028885,0.01944,0.981781,-0.065446,-0.116338,0.054254,70.427307,10.708176,-147.989166,,,
729601173.654541,0.050028,1.078025,-10.605478,-0.030151,0.017166,0.97728,-0.065446,-0.116338,0.054254,70.427307,10.708176,-147.989166,,,
729601173.657866,0.023195,1.043645,-10.591021,-0.030151,0.017166,0.97728,-0.100834,-0.119076,0.045176,70.427307,10.708176,-147.989166,,,
729601173.661222,0.023195,1.043645,-10.591021,-0.030151,0.017166,0.97728,-0.100834,-0.119076,0.045176,70.032196,10.769699,-148.174927,,,
729601173.664604,-0.006374,1.012579,-10.578382,-0.013596,0.020874,0.976242,-0.100834,-0.119076,0.045176,70.032196,10.769699,-148.174927,,,
729601173.667863,-0.039905,0.976572,-10.56827,-0.013596,0.020874,0.976242,-0.120016,-0.125236,0.027286,70.032196,10.769699,-148.174927,,,
729601173.671203,-0.039905,0.976572,-10.56827,-0.013596,0.020874,0.976242,-0.120016,-0.125236,0.027286,70.032196,10.769699,-148.174927,,,
729601173.674536,-0.075334,0.946704,-10.560875,-0.007294,0.019165,0.983093,-0.120016,-0.125236,0.027286,70.032196,10.769699,-148.174927,,,
729601173.677885,-0.110452,0.909694,-10.555777,-0.007294,0.019165,0.983093,-0.121908,-0.127096,0.01143,70.032196,10.769699,-148.174927,,,
729601173.681034,-0.110452,0.909694,-10.555777,-0.007294,0.019165,0.983093,-0.121908,-0.127096,0.01143,70.032196,10.769699,-148.174927,,,
729601173.684569,-0.145612,0.879283,-10.551628,-0.007324,0.01265,0.997009,-0.121908,-0.127096,0.01143,70.032196,10.769699,-148.174927,,,
729601173.687872,-0.173481,0.839719,-10.54786,-0.007324,0.01265,0.997009,-0.087703,-0.139961,0.009507,70.032196,10.769699,-148.174927,,,
729601173.6912,-0.173481,0.839719,-10.54786,-0.007324,0.01265,0.997009,-0.087703,-0.139961,0.009507,70.032196,10.769699,-148.174927,,,
729601173.694549,-0.19628,0.804338,-10.54408,-0.005783,0.00293,1.008224,-0.087703,-0.139961,0.009507,70.032196,10.769699,-148.174927,,,
729601173.697881,-0.21297,0.758833,-10.539517,-0.005783,0.00293,1.008224,-0.049049,-0.158379,0.015673,70.032196,10.769699,-148.174927,,,
729601173.701197,-0.21297,0.758833,-10.539517,-0.005783,0.00293,1.008224,-0.049049,-0.158379,0.015673,69.678802,11.144119,-147.695526,,,
729601173.704595,-0.221824,0.719072,-10.534093,-0.00502,0.000656,1.008698,-0.049049,-0.158379,0.015673,69.678802,11.144119,-147.695526,,,
729601173.70786,-0.230514,0.674922,-10.527973,-0.00502,0.000656,1.008698,-0.027981,-0.148158,0.021014,69.678802,11.144119,-147.695526,,,
729601173.711196,-0.230514,0.674922,-10.527973,-0.00502,0.000656,1.008698,-0.027981,-0.148158,0.021014,69.678802,11.144119,-147.695526,,,
729601173.714535,-0.231821,0.635935,-10.520532,-0.009506,9.2e-05,1.005829,-0.027981,-0.148158,0.021014,69.678802,11.144119,-147.695526,,,
729601173.717876,-0.24063,0.593187,-10.512059,-0.009506,9.2e-05,1.005829,-0.035813,-0.145759,0.028271,69.678802,11.144119,-147.695526,,,
729601173.721211,-0.24063,0.593187,-10.512059,-0.009506,9.2e-05,1.005829,-0.035813,-0.145759,0.028271,69.678802,11.144119,-147.695526,,,
729601173.72455,-0.246258,0.555618,-10.503996,9.2e-05,0.003998,0.985138,-0.035813,-0.145759,0.028271,69.678802,11.144119,-147.695526,,,
729601173.727857,-0.260619,0.506766,-10.497741,9.2e-05,0.003998,0.985138,-0.05466,-0.17832,0.015765,69.678802,11.144119,-147.695526,,,
729601173.73131,-0.260619,0.506766,-10.497741,9.2e-05,0.003998,0.985138,-0.05466,-0.17832,0.015765,69.678802,11.144119,-147.695526,,,
729601173.734554,-0.271375,0.456177,-10.494196,0.013397,0.013672,0.964386,-0.05466,-0.17832,0.015765,69.678802,11.144119,-147.695526,,,
729601173.737877,-0.290957,0.394504,-10.494218,0.013397,0.013672,0.964386,-0.072089,-0.222029,-0.008944,69.678802,11.144119,-147.695526,,,
729601173.74127,-0.290957,0.394504,-10.494218,0.013397,0.013672,0.964386,-0.072089,-0.222029,-0.008944,69.287796,11.056183,-147.794846,,,
729601173.744611,-0.306005,0.328915,-10.498397,0.011887,0.020721,0.955093,-0.072089,-0.222029,-0.008944,69.287796,11.056183,-147.794846,,,
729601173.747869,-0.330239,0.258564,-10.506426,0.011887,0.020721,0.955093,-0.087753,-0.247976,-0.035666,69.287796,11.056183,-147.794846,,,
729601173.751223,-0.330239,0.258564,-10.506426,0.011887,0.020721,0.955093,-0.087753,-0.247976,-0.035666,69.287796,11.056183,-147.794846,,,
729601173.754556,-0.350977,0.187259,-10.517619,0.014389,0.018494,0.959808,-0.087753,-0.247976,-0.035666,69.287796,11.056183,-147.794846,,,
729601173.757873,-0.37894,0.11537,-10.530424,0.014389,0.018494,0.959808,-0.101592,-0.245753,-0.046616,69.287796,11.056183,-147.794846,,,
729601173.761195,-0.37894,0.11537,-10.530424,0.014389,0.018494,0.959808,-0.101592,-0.245753,-0.046616,69.287796,11.056183,-147.794846,,,
729601173.764554,-0.40619,0.046979,-10.543183,0.015915,0.009964,0.967941,-0.101592,-0.245753,-0.046616,69.287796,11.056183,-147.794846,,,
729601173.767874,-0.436551,-0.017314,-10.555118,0.015915,0.009964,0.967941,-0.104305,-0.210673,-0.040629,69.287796,11.056183,-147.794846,,,
729601173.771195,-0.436551,-0.017314,-10.555118,0.015915,0.009964,0.967941,-0.104305,-0.210673,-0.040629,69.287796,11.056183,-147.794846,,,
729601173.774556,-0.465757,-0.074544,-10.564832,0.016586,0.002502,0.980652,-0.104305,-0.210673,-0.040629,69.287796,11.056183,-147.794846,,,
729601173.777876,-0.495072,-0.124948,-10.571256,0.016586,0.002502,0.980652,-0.096438,-0.157878,-0.017495,69.287796,11.056183,-147.794846,,,
729601173.781272,-0.495072,-0.124948,-10.571256,0.016586,0.002502,0.980652,-0.096438,-0.157878,-0.017495,69.287796,11.056183,-147.794846,,,
729601173.784536,-0.520123,-0.165264,-10.574769,0.01503,-0.007401,0.991043,-0.096438,-0.157878,-0.017495,68.746292,11.353363,-147.623367,,,
729601173.787876,-0.54342,-0.198663,-10.576555,0.01503,-0.007401,0.991043,-0.074208,-0.10014,-0.005293,68.746292,11.353363,-147.623367,,,
729601173.791201,-0.54342,-0.198663,-10.576555,0.01503,-0.007401,0.991043,-0.074208,-0.10014,-0.005293,68.746292,11.353363,-147.623367,,,
729601173.794547,-0.560743,-0.223389,-10.576971,0.018372,-0.011429,1.007111,-0.074208,-0.10014,-0.005293,68.746292,11.353363,-147.623367,,,
729601173.797884,-0.574609,-0.246201,-10.575605,0.018372,-0.011429,1.007111,-0.038511,-0.070782,0.007191,68.746292,11.353363,-147.623367,,,
729601173.801199,-0.574609,-0.246201,-10.575605,0.018372,-0.011429,1.007111,-0.038511,-0.070782,0.007191,68.746292,11.353363,-147.623367,,,
729601173.804535,-0.580197,-0.265938,-10.572488,0.014587,-0.015717,1.016876,-0.038511,-0.070782,0.007191,68.746292,11.353363,-147.623367,,,
729601173.807876,-0.585481,-0.281221,-10.568145,0.014587,-0.015717,1.016876,-0.012364,-0.043614,0.015585,68.746292,11.353363,-147.623367,,,
729601173.811233,-0.585481,-0.281221,-10.568145,0.014587,-0.015717,1.016876,-0.012364,-0.043614,0.015585,68.746292,11.353363,-147.623367,,,
729601173.814561,-0.582004,-0.296011,-10.563187,0.0065,-0.01973,1.012405,-0.012364,-0.043614,0.015585,68.746292,11.353363,-147.623367,,,
729601173.817874,-0.585787,-0.306101,-10.558406,0.0065,-0.01973,1.012405,-0.014855,-0.028503,0.014224,68.746292,11.353363,-147.623367,,,
729601173.821273,-0.585787,-0.306101,-10.558406,0.0065,-0.01973,1.012405,-0.014855,-0.028503,0.014224,68.746292,11.353363,-147.623367,,,
729601173.824547,-0.582741,-0.316401,-10.55395,0.009064,-0.014313,1.000473,-0.014855,-0.028503,0.014224,68.913895,11.145386,-147.670685,,,
729601173.827875,-0.59124,-0.322456,-10.550732,0.009064,-0.014313,1.000473,-0.036362,-0.01426,0.00557,68.913895,11.145386,-147.670685,,,
729601173.831214,-0.59124,-0.322456,-10.550732,0.009064,-0.014313,1.000473,-0.036362,-0.01426,0.00557,68.913895,11.145386,-147.670685,,,
729601173.834594,-0.596013,-0.328968,-10.549389,0.01004,-0.0056,0.990646,-0.036362,-0.01426,0.00557,68.913895,11.145386,-147.670685,,,
729601173.837884,-0.610406,-0.330511,-10.549342,0.01004,-0.0056,0.990646,-0.052798,0.000836,-0.003606,68.913895,11.145386,-147.670685,,,
729601173.841216,-0.610406,-0.330511,-10.549342,0.01004,-0.0056,0.990646,-0.052798,0.000836,-0.003606,68.913895,11.145386,-147.670685,,,
729601173.844552,-0.620998,-0.333607,-10.550221,0.012466,-0.003342,0.989868,-0.052798,0.000836,-0.003606,68.913895,11.145386,-147.670685,,,
729601173.847872,-0.636317,-0.332468,-10.552259,0.012466,-0.003342,0.989868,-0.052919,0.007004,-0.011917,68.913895,11.145386,-147.670685,,,
729601173.851217,-0.636317,-0.332468,-10.552259,0.012466,-0.003342,0.989868,-0.052919,0.007004,-0.011917,68.913895,11.145386,-147.670685,,,
729601173.85454,-0.648084,-0.334048,-10.556222,0.012482,-0.005554,0.995621,-0.052919,0.007004,-0.011917,68.913895,11.145386,-147.670685,,,
729601173.857891,-0.660972,-0.332098,-10.56197,0.012482,-0.005554,0.995621,-0.042147,0.01151,-0.024606,68.913895,11.145386,-147.670685,,,
729601173.861276,-0.660972,-0.332098,-10.56197,0.012482,-0.005554,0.995621,-0.042147,0.01151,-0.024606,68.913895,11.145386,-147.670685,,,
729601173.864533,-0.671286,-0.332149,-10.569183,0.009567,-0.008667,1.00032,-0.042147,0.01151,-0.024606,68.872284,11.613892,-148.155441,,,
729601173.867879,-0.679717,-0.328947,-10.576888,0.009567,-0.008667,1.00032,-0.025838,0.015333,-0.02834,68.872284,11.613892,-148.155441,,,
729601173.871216,-0.679717,-0.328947,-10.576888,0.009567,-0.008667,1.00032,-0.025838,0.015333,-0.02834,68.872284,11.613892,-148.155441,,,
729601173.874599,-0.685546,-0.329185,-10.583875,0.005127,-0.00853,1.001205,-0.025838,0.015333,-0.02834,68.872284,11.613892,-148.155441,,,
729601173.877941,-0.687886,-0.326967,-10.589294,0.005127,-0.00853,1.001205,-0.002207,0.009613,-0.017915,68.872284,11.613892,-148.155441,,,
729601173.881194,-0.687886,-0.326967,-10.589294,0.005127,-0.00853,1.001205,-0.002207,0.009613,-0.017915,68.872284,11.613892,-148.155441,,,
729601173.884557,-0.688856,-0.326374,-10.592652,-0.001709,-0.011017,1.002625,-0.002207,0.009613,-0.017915,68.872284,11.613892,-148.155441,,,
729601173.887982,-0.685825,-0.324728,-10.593974,-0.001709,-0.011017,1.002625,0.015636,0.008093,-0.003938,68.872284,11.613892,-148.155441,,,
729601173.891193,-0.685825,-0.324728,-10.593974,-0.001709,-0.011017,1.002625,0.015636,0.008093,-0.003938,68.872284,11.613892,-148.155441,,,
729601173.894557,-0.682908,-0.323376,-10.594095,-0.003372,-0.011612,1.005219,0.015636,0.008093,-0.003938,68.872284,11.613892,-148.155441,,,
729601173.897871,-0.677988,-0.321493,-10.594465,-0.003372,-0.011612,1.005219,0.01595,0.009221,-0.005661,68.872284,11.613892,-148.155441,,,
729601173.901289,-0.677988,-0.321493,-10.594465,-0.003372,-0.011612,1.005219,0.01595,0.009221,-0.005661,68.872284,11.613892,-148.155441,,,
729601173.904633,-0.673987,-0.321025,-10.595791,-0.002899,-0.008118,1.005615,0.01595,0.009221,-0.005661,68.872284,11.613892,-148.155441,,,
729601173.907871,-0.671657,-0.319282,-10.597404,-0.002899,-0.008118,1.005615,0.005908,0.008958,-0.007721,68.999329,11.574997,-148.166687,,,
729601173.911211,-0.671657,-0.319282,-10.597404,-0.002899,-0.008118,1.005615,0.005908,0.008958,-0.007721,68.999329,11.574997,-148.166687,,,
729601173.914614,-0.669785,-0.319225,-10.598724,-0.003754,-0.002594,0.999008,0.005908,0.008958,-0.007721,68.999329,11.574997,-148.166687,,,
729601173.917865,-0.672747,-0.316368,-10.599142,-0.003754,-0.002594,0.999008,-0.014849,0.015999,-0.00145,68.999329,11.574997,-148.166687,,,
729601173.921216,-0.672747,-0.316368,-10.599142,-0.003754,-0.002594,0.999008,-0.014849,0.015999,-0.00145,68.999329,11.574997,-148.166687,,,
729601173.924552,-0.675573,-0.314642,-10.597543,-0.012909,-0.004471,0.997635,-0.014849,0.015999,-0.00145,68.999329,11.574997,-148.166687,,,
729601173.927873,-0.68212,-0.31045,-10.593607,-0.012909,-0.004471,0.997635,-0.025873,0.018239,0.014758,68.999329,11.574997,-148.166687,,,
729601173.931217,-0.68212,-0.31045,-10.593607,-0.012909,-0.004471,0.997635,-0.025873,0.018239,0.014758,68.999329,11.574997,-148.166687,,,
729601173.934552,-0.689282,-0.306903,-10.588297,-0.012238,-0.006729,1.000092,-0.025873,0.018239,0.014758,68.999329,11.574997,-148.166687,,,
729601173.937872,-0.699272,-0.30012,-10.582061,-0.012238,-0.006729,1.000092,-0.036062,0.027015,0.021104,68.999329,11.574997,-148.166687,,,
729601173.941201,-0.699272,-0.30012,-10.582061,-0.012238,-0.006729,1.000092,-0.036062,0.027015,0.021104,68.999329,11.574997,-148.166687,,,
729601173.944553,-0.708982,-0.29426,-10.575281,-0.004501,-0.005676,1.006821,-0.036062,0.027015,0.021104,68.999329,11.574997,-148.166687,,,
729601173.947873,-0.719015,-0.287888,-10.568638,-0.004501,-0.005676,1.006821,-0.03129,0.023891,0.019994,68.971619,11.714203,-147.916107,,,
729601173.951263,-0.719015,-0.287888,-10.568638,-0.004501,-0.005676,1.006821,-0.03129,0.023891,0.019994,68.971619,11.714203,-147.916107,,,
729601173.954542,-0.726049,-0.283099,-10.562733,0.001587,-0.004547,1.0103,-0.03129,0.023891,0.019994,68.971619,11.714203,-147.916107,,,
729601173.957873,-0.730984,-0.281779,-10.55724,0.001587,-0.004547,1.0103,-0.010003,0.005109,0.017089,68.971619,11.714203,-147.916107,,,
729601173.961271,-0.730984,-0.281779,-10.55724,0.001587,-0.004547,1.0103,-0.010003,0.005109,0.017089,68.971619,11.714203,-147.916107,,,
729601173.964602,-0.731106,-0.279119,-10.552231,0.00531,-0.010086,1.017624,-0.010003,0.005109,0.017089,68.971619,11.714203,-147.916107,,,
729601173.967866,-0.726476,-0.279462,-10.547738,0.00531,-0.010086,1.017624,0.023567,0.000515,0.013588,68.971619,11.714203,-147.916107,,,
729601173.971217,-0.726476,-0.279462,-10.547738,0.00531,-0.010086,1.017624,0.023567,0.000515,0.013588,68.971619,11.714203,-147.916107,,,
729601173.97455,-0.717001,-0.278585,-10.542991,0.004211,-0.014328,1.03186,0.023567,0.000515,0.013588,68.971619,11.714203,-147.916107,,,
729601173.977877,-0.704007,-0.281989,-10.537399,0.004211,-0.014328,1.03186,0.051614,-0.011765,0.019574,68.971619,11.714203,-147.916107,,,
729601173.981198,-0.704007,-0.281989,-10.537399,0.004211,-0.014328,1.03186,0.051614,-0.011765,0.019574,68.971619,11.714203,-147.916107,,,
729601173.984562,-0.686139,-0.284039,-10.530589,0.001373,-0.019409,1.027359,0.051614,-0.011765,0.019574,68.971619,11.714203,-147.916107,,,
729601173.987862,-0.667659,-0.287288,-10.523009,0.001373,-0.019409,1.027359,0.066679,-0.00416,0.02505,68.983734,11.581238,-147.820038,,,
729601173.991198,-0.667659,-0.287288,-10.523009,0.001373,-0.019409,1.027359,0.066679,-0.00416,0.02505,68.983734,11.581238,-147.820038,,,
729601173.994533,-0.646203,-0.28495,-10.515057,-0.000656,-0.016968,1.023849,0.066679,-0.00416,0.02505,68.983734,11.581238,-147.820038,,,
729601173.997864,-0.627872,-0.284804,-10.506355,-0.000656,-0.016968,1.023849,0.061421,0.004674,0.030623,68.983734,11.581238,-147.820038,,,
729601174.001221,-0.627872,-0.284804,-10.506355,-0.000656,-0.016968,1.023849,0.061421,0.004674,0.030623,68.983734,11.581238,-147.820038,,,
729601174.004553,-0.610317,-0.2778,-10.496639,-0.001358,-0.010971,1.015121,0.061421,0.004674,0.030623,68.983734,11.581238,-147.820038,,,
729601174.007867,-0.596482,-0.275578,-10.486095,-0.001358,-0.010971,1.015121,0.044071,0.012954,0.036919,68.983734,11.581238,-147.820038,,,
729601174.011199,-0.596482,-0.275578,-10.486095,-0.001358,-0.010971,1.015121,0.044071,0.012954,0.036919,68.983734,11.581238,-147.820038,,,
729601174.014532,-0.584737,-0.267705,-10.474855,-0.002838,-0.009659,1.003601,0.044071,0.012954,0.036919,68.983734,11.581238,-147.820038,,,
729601174.017869,-0.577217,-0.263729,-10.46327,-0.002838,-0.009659,1.003601,0.021208,0.015436,0.039753,68.983734,11.581238,-147.820038,,,
729601174.021198,-0.577217,-0.263729,-10.46327,-0.002838,-0.009659,1.003601,0.021208,0.015436,0.039753,68.983734,11.581238,-147.820038,,,
729601174.024532,-0.571008,-0.259093,-10.452649,0.003311,-0.007111,0.997711,0.021208,0.015436,0.039753,68.983734,11.581238,-147.820038,,,
