Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729606152.612426,2.931821,-5.148658,-12.857521,0.092438,0.054672,0.990341,-0.036082,0.025606,-0.005626,63.763168,5.967484,-147.20787,,,
729606152.615725,2.918139,-5.148036,-12.862134,0.095261,0.055481,0.984009,-0.049374,0.000515,-0.01269,63.763168,5.967484,-147.20787,,,
729606152.619045,2.902409,-5.15199,-12.868089,0.095261,0.055481,0.984009,-0.049374,0.000515,-0.01269,63.763168,5.967484,-147.20787,,,
729606152.622389,2.902409,-5.15199,-12.868089,0.095261,0.055481,0.984009,-0.049374,0.000515,-0.01269,63.763168,5.967484,-147.20787,,,
729606152.625782,2.888531,-5.161817,-12.875159,0.09848,0.05687,0.983643,-0.0476,-0.039004,-0.023781,63.763168,5.967484,-147.20787,,,
729606152.629055,2.877527,-5.177149,-12.883492,0.09848,0.05687,0.983643,-0.0476,-0.039004,-0.023781,63.763168,5.967484,-147.20787,,,
729606152.632393,2.877527,-5.177149,-12.883492,0.09848,0.05687,0.983643,-0.0476,-0.039004,-0.023781,63.592255,6.127289,-147.36972,,,
729606152.63574,2.868139,-5.196196,-12.89303,0.102295,0.050781,0.993332,-0.032985,-0.066522,-0.033058,63.592255,6.127289,-147.36972,,,
729606152.639107,2.860171,-5.2187,-12.903651,0.102295,0.050781,0.993332,-0.032985,-0.066522,-0.033058,63.592255,6.127289,-147.36972,,,
729606152.642379,2.860171,-5.2187,-12.903651,0.102295,0.050781,0.993332,-0.032985,-0.066522,-0.033058,63.592255,6.127289,-147.36972,,,
729606152.645727,2.853401,-5.239604,-12.915573,0.104904,0.046753,0.999527,-0.024592,-0.073992,-0.04262,63.592255,6.127289,-147.36972,,,
729606152.649063,2.849392,-5.262261,-12.928302,0.104904,0.046753,0.999527,-0.024592,-0.073992,-0.04262,63.592255,6.127289,-147.36972,,,
729606152.652496,2.849392,-5.262261,-12.928302,0.104904,0.046753,0.999527,-0.024592,-0.073992,-0.04262,63.592255,6.127289,-147.36972,,,
729606152.655783,2.845656,-5.278906,-12.941364,0.111191,0.046112,1.004395,-0.015257,-0.053301,-0.044924,63.592255,6.127289,-147.36972,,,
729606152.659057,2.843826,-5.29101,-12.954056,0.111191,0.046112,1.004395,-0.015257,-0.053301,-0.044924,63.592255,6.127289,-147.36972,,,
729606152.662397,2.843826,-5.29101,-12.954056,0.111191,0.046112,1.004395,-0.015257,-0.053301,-0.044924,63.592255,6.127289,-147.36972,,,
729606152.665782,2.842808,-5.29441,-12.966458,0.113235,0.049774,1.014236,-0.007439,-0.004416,-0.044067,63.592255,6.127289,-147.36972,,,
