Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729716372.942086,-4.570938,-7.282885,-83.70754,0.140213,-0.081192,0.994888,-0.418232,0.16069,0.066328,59.015289,15.845718,-150.160278,,,
729716372.942306,-4.570937,-7.282886,-80.630662,0.140213,-0.081192,0.994888,-0.418232,0.16069,0.066328,59.015289,15.845718,-150.160278,,,
729716372.946974,-4.692946,-7.237307,-83.703238,0.128998,-0.088318,1.00354,-0.418232,0.16069,0.066328,59.015289,15.845718,-150.160278,,,
729716372.947226,-4.692945,-7.237308,-80.62636,0.128998,-0.088318,1.00354,-0.418232,0.16069,0.066328,59.015289,15.845718,-150.160278,,,
729716372.948712,-4.692946,-7.237307,-83.703238,0.128998,-0.088318,1.00354,-0.418232,0.16069,0.066328,59.015289,15.845718,-150.160278,,,
729716372.948938,-4.807665,-7.195605,-80.62269,0.128998,-0.088318,1.00354,-0.418232,0.16069,0.066328,59.015289,15.845718,-150.160278,,,
729716372.953239,-4.807667,-7.195603,-83.699568,0.128998,-0.088318,1.00354,-0.368014,0.133561,0.058121,59.015289,15.845718,-150.160278,,,
729716372.953472,-4.807665,-7.195605,-80.62269,0.128998,-0.088318,1.00354,-0.368014,0.133561,0.058121,59.015289,15.845718,-150.160278,,,
729716372.956438,-4.9154,-7.158423,-83.696465,0.121552,-0.096268,1.001495,-0.368014,0.133561,0.058121,59.015289,15.845718,-150.160278,,,
729716372.956661,-4.915398,-7.158425,-80.619587,0.121552,-0.096268,1.001495,-0.368014,0.133561,0.058121,59.015289,15.845718,-150.160278,,,
729716372.959402,-4.9154,-7.158423,-83.696465,0.121552,-0.096268,1.001495,-0.368014,0.133561,0.058121,59.48378,16.72287,-150.572159,,,
729716372.959623,-5.017887,-7.125693,-80.616705,0.121552,-0.096268,1.001495,-0.340212,0.098799,0.049137,59.48378,16.72287,-150.572159,,,
729716372.963502,-5.017889,-7.125692,-83.693583,0.121552,-0.096268,1.001495,-0.340212,0.098799,0.049137,59.48378,16.72287,-150.572159,,,
729716372.963759,-5.017887,-7.125693,-80.616705,0.121552,-0.096268,1.001495,-0.340212,0.098799,0.049137,59.48378,16.72287,-150.572159,,,
729716372.966187,-5.117311,-7.097364,-83.69128,0.119293,-0.099564,0.994583,-0.340212,0.098799,0.049137,59.48378,16.72287,-150.572159,,,
