Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729716825.645069,-5.556148,3.497548,138.218055,-0.064255,-0.092346,0.988449,-0.033417,-0.035281,-0.036363,91.143616,40.895691,-146.253952,,,
729716825.647576,-5.556149,3.497548,99.604849,-0.064255,-0.092346,0.988449,-0.033417,-0.035281,-0.036363,91.143616,40.895691,-146.253952,,,
729716825.647814,-5.556148,3.49755,102.6817,-0.064255,-0.092346,0.988449,-0.033417,-0.035281,-0.036363,91.143616,40.895691,-146.253952,,,
729716825.648452,-5.556148,3.497548,138.218055,-0.064255,-0.092346,0.988449,-0.033417,-0.035281,-0.036363,91.143616,40.895691,-146.253952,,,
729716825.65178,-5.564335,3.481574,99.594693,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.652757,-5.564333,3.481577,102.671544,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.652856,-5.564333,3.481574,138.207898,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.654455,-5.571141,3.464368,99.583994,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.655005,-5.57114,3.464371,102.660845,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.655124,-5.57114,3.464368,138.197195,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.65756,-5.571141,3.464368,99.583994,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.65778,-5.57114,3.464371,102.660845,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.658455,-5.57114,3.464368,138.197195,-0.064758,-0.094559,0.998444,-0.02269,-0.050121,-0.039078,91.143616,40.895691,-146.253952,,,
729716825.662086,-5.5762,3.448725,99.573044,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.663239,-5.576199,3.448728,102.649895,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.663343,-5.576199,3.448726,138.186247,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.664227,-5.579291,3.434009,99.562155,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.664693,-5.579289,3.434011,102.639006,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.66509,-5.579289,3.434009,138.175358,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.667564,-5.579291,3.434009,99.562155,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.667793,-5.579289,3.434011,102.639006,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.668451,-5.579289,3.434009,138.175358,-0.065979,-0.100281,1.005356,-0.010374,-0.04664,-0.04074,91.143616,40.895691,-146.253952,,,
729716825.672022,-5.582018,3.422696,99.552812,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.67334,-5.582016,3.422699,102.629663,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.673508,-5.582016,3.422696,138.166014,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.674211,-5.583681,3.413518,99.545951,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.674855,-5.583679,3.413521,102.622802,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.675117,-5.583679,3.413519,138.159157,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.677607,-5.583681,3.413518,99.545951,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.677811,-5.583679,3.413521,102.622802,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.678448,-5.583679,3.413519,138.159157,-0.06546,-0.104126,1.009384,-0.006009,-0.029597,-0.030334,91.126892,40.797531,-146.236084,,,
729716825.681765,-5.586048,3.407436,99.5421,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.682672,-5.586046,3.407438,102.618951,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.682815,-5.586046,3.407436,138.155305,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.684346,-5.586404,3.402708,99.541378,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.68478,-5.586402,3.402711,102.618229,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.685112,-5.586402,3.402708,138.154583,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.687564,-5.586404,3.402708,99.541378,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.687782,-5.586402,3.402711,102.618229,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.688452,-5.586402,3.402708,138.154583,-0.069962,-0.107788,1.01059,-0.006813,-0.012282,-0.009816,91.126892,40.797531,-146.236084,,,
729716825.691924,-5.587885,3.400277,99.543405,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.693097,-5.587884,3.400279,102.620256,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.693254,-5.587884,3.400277,138.156611,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.694213,-5.588017,3.399195,99.547516,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.694482,-5.588015,3.399198,102.624367,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.695119,-5.588015,3.399195,138.160721,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.697661,-5.588017,3.399195,99.547516,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.697858,-5.588015,3.399198,102.624367,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.698443,-5.588015,3.399195,138.160721,-0.071899,-0.111618,1.00824,-0.007172,-0.002133,0.008883,91.126892,40.797531,-146.236084,,,
729716825.702373,-5.58865,3.400374,99.552445,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.704179,-5.588649,3.400376,102.629296,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.704388,-5.586586,3.403557,138.170021,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.704776,-5.586588,3.403556,99.556815,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.704957,-5.586586,3.403559,102.633666,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.7051,-5.586586,3.403557,138.170021,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.707555,-5.586588,3.403556,99.556815,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.707784,-5.586586,3.403559,102.633666,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.708457,-5.586586,3.403557,138.170021,-0.068619,-0.107422,1.008972,-0.001034,0.009951,0.014621,91.126892,40.797531,-146.236084,,,
729716825.712849,-5.584189,3.407022,99.560619,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.715076,-5.584188,3.407025,102.63747,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.715256,-5.579301,3.411312,138.17699,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.715672,-5.579303,3.411312,99.563783,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.717489,-5.579303,3.411312,99.563783,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.717808,-5.579301,3.411315,102.640634,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.718451,-5.579301,3.411312,138.17699,-0.069992,-0.102432,1.006989,0.011663,0.014596,0.011667,91.162292,40.738129,-146.081223,,,
729716825.721628,-5.573805,3.413985,99.565503,-0.068451,-0.100067,1.005905,0.021568,0.008663,0.002608,91.162292,40.738129,-146.081223,,,
729716825.722397,-5.573804,3.413988,102.642354,-0.068451,-0.100067,1.005905,0.021568,0.008663,0.002608,91.162292,40.738129,-146.081223,,,
729716825.722536,-5.573804,3.413985,138.178709,-0.068451,-0.100067,1.005905,0.021568,0.008663,0.002608,91.162292,40.738129,-146.081223,,,
729716825.724375,-5.566385,3.415387,99.565934,-0.068451,-0.100067,1.005905,0.021568,0.008663,0.002608,91.162292,40.738129,-146.081223,,,
