Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729706462.145074,-1.023314,-1.236187,165.414433,0.003693,-0.01738,0.980881,0.018033,-0.019984,0.00362,86.272614,13.016693,-146.557907,,,
729706462.148432,-1.020551,-1.243998,165.415925,0.003693,-0.01738,0.980881,0.018033,-0.019984,0.00362,86.272614,13.016693,-146.557907,,,
729706462.151768,-1.017384,-1.251769,165.416983,0.005447,-0.009262,0.971786,0.008345,-0.023825,0.000785,86.272614,13.016693,-146.557907,,,
729706462.155084,-1.017384,-1.251769,165.416983,0.005447,-0.009262,0.971786,0.008345,-0.023825,0.000785,86.272614,13.016693,-146.557907,,,
729706462.158416,-1.016768,-1.260709,165.418165,0.005447,-0.009262,0.971786,0.008345,-0.023825,0.000785,86.272614,13.016693,-146.557907,,,
729706462.161803,-1.016605,-1.269363,165.420312,0.005707,-0.008102,0.963882,-0.003395,-0.027558,0.007705,86.272614,13.016693,-146.557907,,,
729706462.165065,-1.016605,-1.269363,165.420312,0.005707,-0.008102,0.963882,-0.003395,-0.027558,0.007705,86.475555,13.229004,-146.970627,,,
729706462.168402,-1.01992,-1.27806,165.423291,0.005707,-0.008102,0.963882,-0.003395,-0.027558,0.007705,86.475555,13.229004,-146.970627,,,
729706462.171885,-1.02538,-1.286807,165.426849,0.011597,-0.007233,0.960526,-0.023309,-0.027945,0.012196,86.475555,13.229004,-146.970627,,,
729706462.175075,-1.02538,-1.286807,165.426849,0.011597,-0.007233,0.960526,-0.023309,-0.027945,0.012196,86.475555,13.229004,-146.970627,,,
729706462.178404,-1.035014,-1.293873,165.430552,0.011597,-0.007233,0.960526,-0.023309,-0.027945,0.012196,86.475555,13.229004,-146.970627,,,
729706462.181765,-1.035014,-1.299629,165.434071,0.011597,-0.007233,0.960526,-0.039686,-0.013656,0.011441,86.475555,13.229004,-146.970627,,,
729706462.185087,-1.045791,-1.299629,165.434071,0.019089,-0.004364,0.961548,-0.039686,-0.013656,0.011441,86.475555,13.229004,-146.970627,,,
729706462.188472,-1.060272,-1.300474,165.437583,0.019089,-0.004364,0.961548,-0.039686,-0.013656,0.011441,86.475555,13.229004,-146.970627,,,
