Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729707040.25009,-18.376733,2.053893,115.152981,-0.030243,-0.343521,0.926208,1.548029,-0.256388,0.063045,60.049957,43.783264,-141.387695,,,
729707040.250915,-18.376742,2.053857,-28.757211,-0.030243,-0.343521,0.926208,1.548029,-0.256388,0.063045,60.049957,43.783264,-141.387695,,,
729707040.253415,-17.951535,1.978553,115.149175,-0.030243,-0.343521,0.926208,1.457491,-0.255368,0.03158,60.049957,43.783264,-141.387695,,,
729707040.255278,-17.951544,1.978517,-28.761012,-0.030243,-0.343521,0.926208,1.457491,-0.255368,0.03158,60.049957,43.783264,-141.387695,,,
729707040.25679,-17.951535,1.978553,115.149175,-0.030243,-0.343521,0.926208,1.457491,-0.255368,0.03158,60.049957,43.783264,-141.387695,,,
729707040.259134,-17.539844,1.903414,-28.76637,-0.021866,-0.326416,0.921982,1.457491,-0.255368,0.03158,60.049957,43.783264,-141.387695,,,
729707040.260175,-17.539835,1.903449,115.143809,-0.021866,-0.326416,0.921982,1.457491,-0.255368,0.03158,60.049957,43.783264,-141.387695,,,
729707040.260921,-17.539844,1.903414,-28.76637,-0.021866,-0.326416,0.921982,1.457491,-0.255368,0.03158,60.049957,43.783264,-141.387695,,,
729707040.263422,-17.142133,1.82961,115.138458,-0.021866,-0.326416,0.921982,1.359905,-0.247448,0.024414,60.049957,43.783264,-141.387695,,,
729707040.265624,-17.142141,1.829575,-28.771726,-0.021866,-0.326416,0.921982,1.359905,-0.247448,0.024414,60.049957,43.783264,-141.387695,,,
729707040.266868,-17.142133,1.82961,115.138458,-0.021866,-0.326416,0.921982,1.359905,-0.247448,0.024414,60.049957,43.783264,-141.387695,,,
729707040.268892,-16.758596,1.757756,-28.775775,-0.018066,-0.322388,0.91423,1.359905,-0.247448,0.024414,60.049957,43.783264,-141.387695,,,
729707040.270097,-16.758587,1.757792,115.134408,-0.018066,-0.322388,0.91423,1.359905,-0.247448,0.024414,60.049957,43.783264,-141.387695,,,
729707040.270903,-16.758596,1.757756,-28.775775,-0.018066,-0.322388,0.91423,1.359905,-0.247448,0.024414,60.049957,43.783264,-141.387695,,,
729707040.273459,-16.386986,1.689706,115.133119,-0.018066,-0.322388,0.91423,1.276613,-0.227816,0.036856,60.049957,43.783264,-141.387695,,,
729707040.275665,-16.386995,1.689671,-28.777066,-0.018066,-0.322388,0.91423,1.276613,-0.227816,0.036856,60.049957,43.783264,-141.387695,,,
729707040.276866,-16.386986,1.689706,115.133119,-0.018066,-0.322388,0.91423,1.276613,-0.227816,0.036856,60.049957,43.783264,-141.387695,,,
729707040.278555,-16.02553,1.626143,-28.775089,-0.017609,-0.316376,0.928299,1.276613,-0.227816,0.036856,60.049957,43.783264,-141.387695,,,
729707040.280149,-16.025522,1.626178,115.135096,-0.017609,-0.316376,0.928299,1.276613,-0.227816,0.036856,60.049957,43.783264,-141.387695,,,
729707040.280935,-16.02553,1.626143,-28.775089,-0.017609,-0.316376,0.928299,1.276613,-0.227816,0.036856,60.049957,43.783264,-141.387695,,,
729707040.283405,-15.674057,1.566688,115.140583,-0.017609,-0.316376,0.928299,1.206292,-0.206878,0.055558,60.049957,43.783264,-141.387695,,,
729707040.285763,-15.674065,1.566653,-28.769609,-0.017609,-0.316376,0.928299,1.206292,-0.206878,0.055558,60.049957,43.783264,-141.387695,,,
729707040.286773,-15.674057,1.566688,115.140583,-0.017609,-0.316376,0.928299,1.206292,-0.206878,0.055558,60.049957,43.783264,-141.387695,,,
729707040.289789,-15.332962,1.509696,-28.761199,-0.01384,-0.298248,0.93837,1.206292,-0.206878,0.055558,59.601349,41.366226,-142.221741,,,
729707040.290098,-15.332954,1.509731,115.148991,-0.01384,-0.298248,0.93837,1.206292,-0.206878,0.055558,59.601349,41.366226,-142.221741,,,
729707040.290923,-15.332962,1.509696,-28.761199,-0.01384,-0.298248,0.93837,1.206292,-0.206878,0.055558,59.601349,41.366226,-142.221741,,,
729707040.293444,-15.003045,1.455884,115.159127,-0.01384,-0.298248,0.93837,1.128525,-0.188712,0.062796,59.601349,41.366226,-142.221741,,,
729707040.295616,-15.003053,1.455848,-28.75106,-0.01384,-0.298248,0.93837,1.128525,-0.188712,0.062796,59.601349,41.366226,-142.221741,,,
729707040.296794,-15.003045,1.455884,115.159127,-0.01384,-0.298248,0.93837,1.128525,-0.188712,0.062796,59.601349,41.366226,-142.221741,,,
729707040.298325,-15.003053,1.404856,-28.740353,-0.012939,-0.272522,0.940674,1.128525,-0.188712,0.062796,59.601349,41.366226,-142.221741,,,
729707040.30012,-14.684521,1.404892,115.169834,-0.012939,-0.272522,0.940674,1.128525,-0.188712,0.062796,59.601349,41.366226,-142.221741,,,
729707040.301239,-14.684529,1.404856,-28.740353,-0.012939,-0.272522,0.940674,1.128525,-0.188712,0.062796,59.601349,41.366226,-142.221741,,,
729707040.303435,-14.378223,1.356888,115.181357,-0.012939,-0.272522,0.940674,1.043292,-0.169532,0.064295,59.601349,41.366226,-142.221741,,,
729707040.305624,-14.378231,1.356852,-28.728825,-0.012939,-0.272522,0.940674,1.043292,-0.169532,0.064295,59.601349,41.366226,-142.221741,,,
729707040.306767,-14.378223,1.356888,115.181357,-0.012939,-0.272522,0.940674,1.043292,-0.169532,0.064295,59.601349,41.366226,-142.221741,,,
729707040.308779,-14.08632,1.312568,-28.716886,-0.012573,-0.250168,0.940186,1.043292,-0.169532,0.064295,59.601349,41.366226,-142.221741,,,
729707040.310125,-14.086312,1.312603,115.193295,-0.012573,-0.250168,0.940186,1.043292,-0.169532,0.064295,59.601349,41.366226,-142.221741,,,
729707040.310925,-14.08632,1.312568,-28.716886,-0.012573,-0.250168,0.940186,1.043292,-0.169532,0.064295,59.601349,41.366226,-142.221741,,,
729707040.313446,-13.80996,1.272771,115.205249,-0.012573,-0.250168,0.940186,0.935791,-0.138854,0.060436,59.601349,41.366226,-142.221741,,,
729707040.315546,-13.809968,1.272736,-28.70493,-0.012573,-0.250168,0.940186,0.935791,-0.138854,0.060436,59.601349,41.366226,-142.221741,,,
729707040.316796,-13.80996,1.272771,115.205249,-0.012573,-0.250168,0.940186,0.935791,-0.138854,0.060436,59.601349,41.366226,-142.221741,,,
