Time (sec),Pitch (deg),Roll (deg),Yaw(deg),X-Acceleration (g),Y-Acceleration (g),Z-Acceleration (g),Pitch Rate (deg/sec),Roll Rate (deg/sec),Yaw Rate (deg/sec),Magnetic Field in X direction (uT),Magnetic Field in Y direction (uT),Magnetic Field in Z Direction (uT),Latitude (deg),Longitude (deg),Altitude (m)
729717208.394704,-2.611182,1.981303,107.399297,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.394912,-2.619815,1.995227,142.942669,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.39602,-2.619817,1.995227,104.329467,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.397089,-2.619815,1.99523,107.406318,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.39727,-2.619815,1.995227,142.942669,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.398242,-2.619817,1.995227,104.329467,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.398746,-2.619815,1.99523,107.406318,-0.024734,-0.057327,1.00769,-0.030012,0.045407,0.023626,90.521515,38.547684,-148.747696,,,
729717208.399282,-2.628241,2.011722,142.949639,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.40301,-2.628242,2.011722,104.336437,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.404321,-2.628241,2.011725,107.413288,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.40451,-2.635816,2.028145,142.957131,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.405377,-2.635817,2.028145,104.34393,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.406224,-2.635816,2.028148,107.420781,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.40638,-2.635816,2.028145,142.957131,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.408325,-2.635817,2.028145,104.34393,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.408627,-2.635816,2.028148,107.420781,-0.01915,-0.053543,1.006577,-0.029772,0.061911,0.023314,90.521515,38.547684,-148.747696,,,
729717208.409268,-2.644183,2.045428,142.964108,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.412545,-2.644185,2.045427,104.350902,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.413583,-2.644183,2.04543,107.427753,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.413768,-2.644183,2.045428,142.964108,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.415743,-2.653047,2.058141,104.356678,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.416644,-2.653046,2.058144,107.433529,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.416819,-2.653046,2.058141,142.969884,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.521515,38.547684,-148.747696,,,
729717208.419097,-2.653047,2.058141,104.356678,-0.020096,-0.049316,1.001175,-0.03239,0.060382,0.019327,90.641449,38.340393,-148.624756,,,
729717208.421819,-2.662892,2.069812,107.438097,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.422075,-2.662891,2.069809,142.974452,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.423468,-2.662893,2.069809,104.361245,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.423637,-2.662891,2.069809,142.974452,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.425386,-2.67304,2.075174,104.363441,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.426049,-2.673039,2.075177,107.440292,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.426198,-2.673038,2.075174,142.976646,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.428331,-2.67304,2.075174,104.363441,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.428587,-2.673039,2.075177,107.440292,-0.023743,-0.042374,0.992584,-0.03522,0.037787,0.010072,90.641449,38.340393,-148.624756,,,
729717208.429263,-2.684032,2.080186,142.976424,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.433078,-2.684034,2.080186,104.363218,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.434511,-2.684033,2.080189,107.440069,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.434682,-2.69607,2.080172,142.973469,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.435137,-2.696072,2.080172,104.360264,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.435594,-2.696071,2.080175,107.437115,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.435927,-2.69607,2.080172,142.973469,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.438377,-2.696072,2.080172,104.360264,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.438634,-2.696071,2.080175,107.437115,-0.022156,-0.038208,0.990692,-0.038524,0.015812,-0.007821,90.641449,38.340393,-148.624756,,,
729717208.439355,-2.707498,2.079094,142.968521,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.443241,-2.7075,2.079093,104.355317,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.445075,-2.707499,2.079096,107.432168,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.445242,-2.720574,2.072062,142.962258,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.445992,-2.720575,2.072062,104.349054,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.446101,-2.720574,2.072062,142.962258,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.448352,-2.720575,2.072062,104.349054,-0.0289,-0.037598,0.995743,-0.039775,-0.006651,-0.022452,90.641449,38.340393,-148.624756,,,
729717208.449434,-2.720574,2.072065,107.425905,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.4496,-2.731874,2.064885,142.954861,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.452557,-2.731876,2.064885,104.341658,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.453365,-2.731874,2.064888,107.418509,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.453499,-2.731874,2.064885,142.954861,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.455272,-2.744343,2.053612,104.333069,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.455818,-2.744341,2.053615,107.40992,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.455926,-2.744341,2.053612,142.946272,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.641449,38.340393,-148.624756,,,
729717208.458909,-2.744343,2.053612,104.333069,-0.034149,-0.040359,0.998535,-0.035918,-0.02418,-0.031012,90.397476,38.634888,-148.806686,,,
729717208.460639,-2.754928,2.044206,107.40088,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.460825,-2.754928,2.044203,142.937231,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.46254,-2.754929,2.044203,104.32403,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.462768,-2.754928,2.044206,107.40088,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.462891,-2.754928,2.044203,142.937231,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.465588,-2.766096,2.032794,104.314918,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.466393,-2.766095,2.032797,107.391769,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.466549,-2.766095,2.032794,142.928119,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
729717208.468293,-2.766096,2.032794,104.314918,-0.033524,-0.040054,1.005112,-0.03389,-0.029054,-0.03494,90.397476,38.634888,-148.806686,,,
